Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,604,All cancers,1,16790,16502,17083,16790,79.8,100.4,7.4
1,C00-06,604,"Lip, oral cavity",1,141,100,198,141,0.68,0.84,0.07
2,C07-08,604,Salivary glands,1,29,14,60,29,0.14,0.17,0.01
3,C09-10,604,Oropharynx,1,54,31,93,54,0.25,0.32,0.02
4,C11,604,Nasopharynx,1,32,16,64,32,0.16,0.19,0.02
5,C12-13,604,Hypopharynx,1,20,8,48,20,0.09,0.12,0.00
6,C15,604,Oesophagus,1,251,193,327,251,1.2,1.5,0.11
7,C16,604,Stomach,1,2666,2445,2907,2666,12.5,15.9,1.3
41,C18-C21,604,Colorectum,1,1141,-,-,1141,5.3,6.8,0.53
11,C22,604,Liver and intrahepatic bile ducts,1,816,727,916,816,4.0,4.9,0.45
12,C23,604,Gallbladder,1,167,127,220,167,0.80,1.0,0.09
13,C25,604,Pancreas,1,709,614,819,709,3.4,4.2,0.37
14,C32,604,Larynx,1,106,67,168,106,0.49,0.63,0.05
15,C33-34,604,"Trachea, bronchus and lung",1,1316,1197,1447,1316,6.2,7.9,0.63
16,C43,604,Melanoma of skin,1,240,189,305,240,1.1,1.4,0.09
17,C44,604,Non-melanoma skin cancer,1,200,149,269,200,0.87,1.2,0.06
18,C45,604,Mesothelioma,1,42,23,76,42,0.20,0.25,0.03
19,C46,604,Kaposi sarcoma,1,58,36,94,58,0.29,0.35,0.03
26,C60,604,Penis,1,88,56,139,88,0.42,0.53,0.04
27,C61,604,Prostate,1,2460,2257,2682,2460,10.5,14.7,0.71
28,C62,604,Testis,1,91,61,136,91,0.49,0.54,0.04
29,C64,604,Kidney,1,508,422,612,508,2.5,3.0,0.27
30,C67,604,Bladder,1,229,185,283,229,1.0,1.4,0.08
31,C70-72,604," Brain, central nervous system",1,491,410,588,491,2.6,2.9,0.25
32,C73,604,Thyroid,1,128,94,175,128,0.62,0.77,0.07
33,C81,604,Hodgkin lymphoma,1,84,52,135,84,0.43,0.50,0.05
34,C82-86+C88,604,Non-Hodgkin lymphoma,1,1020,896,1161,1020,5.1,6.1,0.57
35,C90,604,Multiple myeloma,1,416,332,522,416,2.0,2.5,0.24
36,C91-95,604,Leukaemia,1,1126,992,1278,1126,6.1,6.7,0.52
