Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,780,All cancers,2,1052,980,1129,1052,89.1,147.6,9.2
1,C00-06,780,"Lip, oral cavity",2,9,2,34,9,0.74,1.3,0.08
2,C07-08,780,Salivary glands,2,0,0,0,0,0.00,0.00,0.00
3,C09-10,780,Oropharynx,2,0,0,0,0,0.00,0.00,0.00
4,C11,780,Nasopharynx,2,1,0,10,1,0.09,0.14,0.01
5,C12-13,780,Hypopharynx,2,0,0,0,0,0.00,0.00,0.00
6,C15,780,Oesophagus,2,5,1,49,5,0.38,0.70,0.05
7,C16,780,Stomach,2,24,11,51,24,2.0,3.4,0.21
41,C18-C21,780,Colorectum,2,109,-,-,109,8.4,15.3,0.88
11,C22,780,Liver and intrahepatic bile ducts,2,28,15,53,28,2.3,3.9,0.28
12,C23,780,Gallbladder,2,11,4,28,11,0.86,1.5,0.09
13,C25,780,Pancreas,2,44,26,74,44,3.2,6.2,0.30
14,C32,780,Larynx,2,0,0,0,0,0.00,0.00,0.00
15,C33-34,780,"Trachea, bronchus and lung",2,55,35,87,55,4.3,7.7,0.50
16,C43,780,Melanoma of skin,2,1,0,10,1,0.06,0.14,0.00
17,C44,780,Non-melanoma skin cancer,2,2,0,20,2,0.11,0.28,0.00
18,C45,780,Mesothelioma,2,1,0,10,1,0.08,0.14,0.02
19,C46,780,Kaposi sarcoma,2,0,0,0,0,0.00,0.00,0.00
20,C50,780,Breast,2,255,197,330,255,22.1,35.8,2.3
21,C51,780,Vulva,2,3,0,30,3,0.20,0.42,0.02
22,C52,780,Vagina,2,2,0,20,2,0.15,0.28,0.01
23,C53,780,Cervix uteri,2,122,86,173,122,11.2,17.1,1.2
24,C54,780,Corpus uteri,2,80,53,120,80,6.4,11.2,0.85
25,C56,780,Ovary,2,81,53,125,81,7.3,11.4,0.89
29,C64,780,Kidney,2,15,6,38,15,1.2,2.1,0.16
30,C67,780,Bladder,2,10,3,30,10,0.73,1.4,0.07
31,C70-72,780," Brain, central nervous system",2,10,3,35,10,1.1,1.4,0.09
32,C73,780,Thyroid,2,6,1,59,6,0.52,0.84,0.07
33,C81,780,Hodgkin lymphoma,2,2,0,20,2,0.15,0.28,0.01
34,C82-86+C88,780,Non-Hodgkin lymphoma,2,25,12,53,25,2.3,3.5,0.24
35,C90,780,Multiple myeloma,2,22,10,49,22,1.8,3.1,0.23
36,C91-95,780,Leukaemia,2,31,16,61,31,3.4,4.4,0.30
