Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,887,All cancers,2,6339,6129,6557,6339,64.5,41.0,6.7
1,C00-06,887,"Lip, oral cavity",2,124,100,153,124,1.5,0.80,0.16
2,C07-08,887,Salivary glands,2,66,53,83,66,0.81,0.43,0.09
3,C09-10,887,Oropharynx,2,29,17,49,29,0.34,0.19,0.03
4,C11,887,Nasopharynx,2,92,69,123,92,0.80,0.59,0.07
5,C12-13,887,Hypopharynx,2,4,2,6,4,0.03,0.03,0.00
6,C15,887,Oesophagus,2,474,403,558,474,5.9,3.1,0.71
7,C16,887,Stomach,2,357,301,423,357,4.3,2.3,0.47
41,C18-C21,887,Colorectum,2,527,-,-,527,6.2,3.4,0.68
11,C22,887,Liver and intrahepatic bile ducts,2,248,202,305,248,2.8,1.6,0.31
12,C23,887,Gallbladder,2,7,4,12,7,0.09,0.05,0.01
13,C25,887,Pancreas,2,144,112,186,144,1.6,0.93,0.17
14,C32,887,Larynx,2,11,6,19,11,0.11,0.07,0.01
15,C33-34,887,"Trachea, bronchus and lung",2,315,260,381,315,3.1,2.0,0.34
16,C43,887,Melanoma of skin,2,4,3,6,4,0.05,0.03,0.01
17,C44,887,Non-melanoma skin cancer,2,32,29,36,32,0.38,0.21,0.04
18,C45,887,Mesothelioma,2,2,0,29,2,0.02,0.01,0.00
19,C46,887,Kaposi sarcoma,2,0,0,0,0,0.00,0.00,0.00
20,C50,887,Breast,2,1528,1463,1596,1528,14.0,9.9,1.4
21,C51,887,Vulva,2,10,6,16,10,0.13,0.06,0.01
22,C52,887,Vagina,2,28,17,46,28,0.32,0.18,0.04
23,C53,887,Cervix uteri,2,153,127,185,153,1.6,0.99,0.19
24,C54,887,Corpus uteri,2,10,6,18,10,0.10,0.06,0.01
25,C56,887,Ovary,2,224,197,255,224,2.3,1.5,0.24
29,C64,887,Kidney,2,41,30,56,41,0.31,0.27,0.03
30,C67,887,Bladder,2,42,31,57,42,0.55,0.27,0.05
31,C70-72,887," Brain, central nervous system",2,232,198,272,232,1.8,1.5,0.16
32,C73,887,Thyroid,2,100,95,105,100,1.0,0.65,0.12
33,C81,887,Hodgkin lymphoma,2,72,62,84,72,0.68,0.47,0.07
34,C82-86+C88,887,Non-Hodgkin lymphoma,2,236,206,271,236,2.2,1.5,0.22
35,C90,887,Multiple myeloma,2,2,0,29,2,0.03,0.01,0.00
36,C91-95,887,Leukaemia,2,448,385,522,448,3.8,2.9,0.37
