Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,233,All cancers,2,1885,1783,1993,1885,82.9,271.7,9.1
1,C00-06,233,"Lip, oral cavity",2,8,4,15,8,0.37,1.2,0.05
2,C07-08,233,Salivary glands,2,2,0,8,2,0.03,0.29,0.00
3,C09-10,233,Oropharynx,2,4,1,12,4,0.26,0.58,0.03
4,C11,233,Nasopharynx,2,0,0,0,0,0.00,0.00,0.00
5,C12-13,233,Hypopharynx,2,4,1,27,4,0.25,0.58,0.02
6,C15,233,Oesophagus,2,14,8,24,14,0.74,2.0,0.09
7,C16,233,Stomach,2,145,115,182,145,7.5,20.9,0.85
41,C18-C21,233,Colorectum,2,284,-,-,284,10.2,40.9,1.1
11,C22,233,Liver and intrahepatic bile ducts,2,49,37,65,49,2.5,7.1,0.32
12,C23,233,Gallbladder,2,15,8,28,15,0.62,2.2,0.08
13,C25,233,Pancreas,2,163,132,202,163,6.9,23.5,0.85
14,C32,233,Larynx,2,2,0,8,2,0.03,0.29,0.00
15,C33-34,233,"Trachea, bronchus and lung",2,176,140,222,176,7.7,25.4,0.97
16,C43,233,Melanoma of skin,2,21,14,32,21,0.86,3.0,0.07
17,C44,233,Non-melanoma skin cancer,2,23,14,38,23,0.55,3.3,0.04
18,C45,233,Mesothelioma,2,1,0,5,1,0.09,0.14,0.01
19,C46,233,Kaposi sarcoma,2,0,0,0,0,0.00,0.00,0.00
20,C50,233,Breast,2,267,222,321,267,13.2,38.5,1.5
21,C51,233,Vulva,2,11,6,20,11,0.29,1.6,0.02
22,C52,233,Vagina,2,1,0,3,1,0.02,0.14,0.00
23,C53,233,Cervix uteri,2,60,42,85,60,3.9,8.7,0.41
24,C54,233,Corpus uteri,2,58,44,77,58,2.6,8.4,0.31
25,C56,233,Ovary,2,95,73,124,95,5.1,13.7,0.61
29,C64,233,Kidney,2,55,42,72,55,1.9,7.9,0.21
30,C67,233,Bladder,2,39,27,57,39,1.2,5.6,0.11
31,C70-72,233," Brain, central nervous system",2,53,40,70,53,3.5,7.6,0.40
32,C73,233,Thyroid,2,12,7,21,12,0.38,1.7,0.03
33,C81,233,Hodgkin lymphoma,2,5,2,16,5,0.27,0.72,0.06
34,C82-86+C88,233,Non-Hodgkin lymphoma,2,54,40,73,54,2.0,7.8,0.24
35,C90,233,Multiple myeloma,2,43,31,60,43,1.7,6.2,0.20
36,C91-95,233,Leukaemia,2,60,46,78,60,2.3,8.7,0.25
