Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,372,All cancers,2,4975,4803,5153,4975,90.0,196.9,9.1
1,C00-06,372,"Lip, oral cavity",2,27,18,41,27,0.50,1.1,0.05
2,C07-08,372,Salivary glands,2,6,3,14,6,0.09,0.24,0.01
3,C09-10,372,Oropharynx,2,22,11,43,22,0.45,0.87,0.05
4,C11,372,Nasopharynx,2,2,1,7,2,0.04,0.08,0.00
5,C12-13,372,Hypopharynx,2,4,1,12,4,0.06,0.16,0.01
6,C15,372,Oesophagus,2,156,113,215,156,2.6,6.2,0.26
7,C16,372,Stomach,2,120,88,164,120,2.0,4.8,0.20
41,C18-C21,372,Colorectum,2,544,-,-,544,9.1,21.5,0.91
11,C22,372,Liver and intrahepatic bile ducts,2,190,143,252,190,3.3,7.5,0.35
12,C23,372,Gallbladder,2,48,32,73,48,0.80,1.9,0.09
13,C25,372,Pancreas,2,288,237,350,288,5.0,11.4,0.54
14,C32,372,Larynx,2,15,7,32,15,0.30,0.59,0.03
15,C33-34,372,"Trachea, bronchus and lung",2,969,838,1121,969,17.5,38.4,2.0
16,C43,372,Melanoma of skin,2,86,67,111,86,1.6,3.4,0.16
17,C44,372,Non-melanoma skin cancer,2,49,32,75,49,0.61,1.9,0.04
18,C45,372,Mesothelioma,2,7,2,21,7,0.14,0.28,0.02
19,C46,372,Kaposi sarcoma,2,0,0,0,0,0.00,0.00,0.00
20,C50,372,Breast,2,883,778,1003,883,17.2,35.0,1.8
21,C51,372,Vulva,2,20,12,34,20,0.31,0.79,0.03
22,C52,372,Vagina,2,7,3,16,7,0.11,0.28,0.01
23,C53,372,Cervix uteri,2,89,61,129,89,2.3,3.5,0.24
24,C54,372,Corpus uteri,2,165,112,242,165,3.1,6.5,0.37
25,C56,372,Ovary,2,335,269,417,335,6.7,13.3,0.78
29,C64,372,Kidney,2,93,58,148,93,1.4,3.7,0.12
30,C67,372,Bladder,2,89,65,121,89,1.3,3.5,0.12
31,C70-72,372," Brain, central nervous system",2,129,90,186,129,3.1,5.1,0.32
32,C73,372,Thyroid,2,14,9,23,14,0.24,0.55,0.02
33,C81,372,Hodgkin lymphoma,2,8,4,16,8,0.12,0.32,0.01
34,C82-86+C88,372,Non-Hodgkin lymphoma,2,141,102,194,141,2.1,5.6,0.19
35,C90,372,Multiple myeloma,2,95,68,133,95,1.5,3.8,0.16
36,C91-95,372,Leukaemia,2,126,90,177,126,2.1,5.0,0.20
