Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,818,All cancers,2,43583,43025,44148,43583,92.2,83.0,9.5
1,C00-06,818,"Lip, oral cavity",2,403,368,441,403,0.85,0.77,0.09
2,C07-08,818,Salivary glands,2,80,68,94,80,0.16,0.15,0.01
3,C09-10,818,Oropharynx,2,32,23,44,32,0.07,0.06,0.01
4,C11,818,Nasopharynx,2,38,25,57,38,0.08,0.07,0.00
5,C12-13,818,Hypopharynx,2,85,64,114,85,0.19,0.16,0.02
6,C15,818,Oesophagus,2,681,575,806,681,1.5,1.3,0.17
7,C16,818,Stomach,2,1249,1146,1362,1249,2.7,2.4,0.30
41,C18-C21,818,Colorectum,2,1559,-,-,1559,3.3,3.0,0.34
11,C22,818,Liver and intrahepatic bile ducts,2,9792,9366,10238,9792,21.1,18.6,2.4
12,C23,818,Gallbladder,2,310,270,356,310,0.67,0.59,0.08
13,C25,818,Pancreas,2,1250,1104,1416,1250,2.7,2.4,0.33
14,C32,818,Larynx,2,131,98,175,131,0.28,0.25,0.03
15,C33-34,818,"Trachea, bronchus and lung",2,1805,1609,2025,1805,3.9,3.4,0.43
16,C43,818,Melanoma of skin,2,34,28,41,34,0.07,0.06,0.01
17,C44,818,Non-melanoma skin cancer,2,502,444,567,502,1.1,0.96,0.13
18,C45,818,Mesothelioma,2,138,91,210,138,0.30,0.26,0.03
19,C46,818,Kaposi sarcoma,2,3,2,5,3,0.01,0.01,0.00
20,C50,818,Breast,2,9596,9464,9730,9596,19.9,18.3,2.1
21,C51,818,Vulva,2,137,115,163,137,0.29,0.26,0.03
22,C52,818,Vagina,2,39,28,54,39,0.09,0.07,0.01
23,C53,818,Cervix uteri,2,820,757,889,820,1.8,1.6,0.21
24,C54,818,Corpus uteri,2,425,413,437,425,0.91,0.81,0.10
25,C56,818,Ovary,2,1944,1843,2051,1944,4.2,3.7,0.48
29,C64,818,Kidney,2,443,413,476,443,0.92,0.84,0.08
30,C67,818,Bladder,2,1643,1532,1762,1643,3.5,3.1,0.34
31,C70-72,818," Brain, central nervous system",2,1635,1505,1776,1635,3.3,3.1,0.33
32,C73,818,Thyroid,2,333,326,340,333,0.70,0.63,0.05
33,C81,818,Hodgkin lymphoma,2,151,143,160,151,0.30,0.29,0.02
34,C82-86+C88,818,Non-Hodgkin lymphoma,2,2156,2057,2260,2156,4.6,4.1,0.50
35,C90,818,Multiple myeloma,2,268,203,354,268,0.60,0.51,0.07
36,C91-95,818,Leukaemia,2,2055,1899,2224,2055,4.3,3.9,0.45
