Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,428,All cancers,1,3160,3024,3302,3160,178.5,370.4,19.2
1,C00-06,428,"Lip, oral cavity",1,77,53,112,77,5.1,9.0,0.64
2,C07-08,428,Salivary glands,1,16,8,31,16,0.86,1.9,0.10
3,C09-10,428,Oropharynx,1,35,24,50,35,2.2,4.1,0.24
4,C11,428,Nasopharynx,1,2,1,5,2,0.10,0.23,0.01
5,C12-13,428,Hypopharynx,1,39,28,55,39,2.7,4.6,0.36
6,C15,428,Oesophagus,1,94,63,140,94,6.0,11.0,0.76
7,C16,428,Stomach,1,236,184,303,236,13.3,27.7,1.6
41,C18-C21,428,Colorectum,1,320,-,-,320,16.9,37.5,2.0
11,C22,428,Liver and intrahepatic bile ducts,1,107,75,153,107,6.6,12.5,0.86
12,C23,428,Gallbladder,1,3,1,9,3,0.14,0.35,0.02
13,C25,428,Pancreas,1,193,142,263,193,11.1,22.6,1.4
14,C32,428,Larynx,1,68,46,101,68,4.2,8.0,0.52
15,C33-34,428,"Trachea, bronchus and lung",1,662,578,758,662,39.0,77.6,4.9
16,C43,428,Melanoma of skin,1,33,23,48,33,2.0,3.9,0.20
17,C44,428,Non-melanoma skin cancer,1,30,19,47,30,1.3,3.5,0.12
18,C45,428,Mesothelioma,1,1,0,2,1,0.07,0.12,0.01
19,C46,428,Kaposi sarcoma,1,0,0,0,0,0.00,0.00,0.00
26,C60,428,Penis,1,7,3,16,7,0.37,0.82,0.04
27,C61,428,Prostate,1,471,393,565,471,22.2,55.2,2.3
28,C62,428,Testis,1,6,2,15,6,0.45,0.70,0.03
29,C64,428,Kidney,1,107,83,138,107,5.9,12.5,0.70
30,C67,428,Bladder,1,170,135,215,170,8.4,19.9,0.93
31,C70-72,428," Brain, central nervous system",1,76,59,97,76,5.4,8.9,0.63
32,C73,428,Thyroid,1,8,4,18,8,0.46,0.94,0.05
33,C81,428,Hodgkin lymphoma,1,9,4,20,9,0.62,1.1,0.06
34,C82-86+C88,428,Non-Hodgkin lymphoma,1,75,57,99,75,4.5,8.8,0.56
35,C90,428,Multiple myeloma,1,43,30,62,43,2.4,5.0,0.30
36,C91-95,428,Leukaemia,1,86,63,117,86,4.8,10.1,0.57
