Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,380,All cancers,1,103859,103069,104655,103859,113.3,353.5,11.3
1,C00-06,380,"Lip, oral cavity",1,1026,921,1143,1026,1.4,3.5,0.16
2,C07-08,380,Salivary glands,1,347,289,417,347,0.36,1.2,0.04
3,C09-10,380,Oropharynx,1,574,507,650,574,0.85,2.0,0.10
4,C11,380,Nasopharynx,1,178,128,247,178,0.29,0.61,0.03
5,C12-13,380,Hypopharynx,1,299,244,367,299,0.43,1.0,0.05
6,C15,380,Oesophagus,1,1464,1358,1578,1464,1.9,5.0,0.22
7,C16,380,Stomach,1,5688,5446,5941,5688,6.1,19.4,0.64
41,C18-C21,380,Colorectum,1,12982,-,-,12982,13.1,44.2,1.3
11,C22,380,Liver and intrahepatic bile ducts,1,6345,6008,6701,6345,7.6,21.6,0.87
12,C23,380,Gallbladder,1,255,214,304,255,0.26,0.87,0.03
13,C25,380,Pancreas,1,7037,6782,7302,7037,8.2,24.0,0.94
14,C32,380,Larynx,1,1406,1268,1559,1406,1.7,4.8,0.19
15,C33-34,380,"Trachea, bronchus and lung",1,23608,23021,24210,23608,25.9,80.4,2.9
16,C43,380,Melanoma of skin,1,1510,1371,1664,1510,1.9,5.1,0.20
17,C44,380,Non-melanoma skin cancer,1,830,734,938,830,0.69,2.8,0.04
18,C45,380,Mesothelioma,1,1341,1242,1448,1341,1.4,4.6,0.15
19,C46,380,Kaposi sarcoma,1,91,72,115,91,0.08,0.31,0.01
26,C60,380,Penis,1,162,123,213,162,0.17,0.55,0.02
27,C61,380,Prostate,1,8196,7806,8605,8196,6.6,27.9,0.49
28,C62,380,Testis,1,134,99,182,134,0.36,0.46,0.03
29,C64,380,Kidney,1,2914,2756,3081,2914,3.4,9.9,0.37
30,C67,380,Bladder,1,6373,6086,6673,6373,5.5,21.7,0.50
31,C70-72,380," Brain, central nervous system",1,2751,2598,2913,2751,4.6,9.4,0.50
32,C73,380,Thyroid,1,214,170,269,214,0.26,0.73,0.03
33,C81,380,Hodgkin lymphoma,1,253,207,309,253,0.40,0.86,0.04
34,C82-86+C88,380,Non-Hodgkin lymphoma,1,3340,3129,3565,3340,3.7,11.4,0.39
35,C90,380,Multiple myeloma,1,2047,1890,2217,2047,2.1,7.0,0.23
36,C91-95,380,Leukaemia,1,4031,3803,4273,4031,4.7,13.7,0.46
