Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,112,All cancers,1,13564,13281,13853,13564,192.7,308.6,21.5
1,C00-06,112,"Lip, oral cavity",1,425,378,478,425,6.4,9.7,0.78
2,C07-08,112,Salivary glands,1,43,30,62,43,0.62,0.98,0.08
3,C09-10,112,Oropharynx,1,273,236,316,273,4.1,6.2,0.51
4,C11,112,Nasopharynx,1,20,12,33,20,0.27,0.46,0.04
5,C12-13,112,Hypopharynx,1,260,224,302,260,3.8,5.9,0.49
6,C15,112,Oesophagus,1,484,433,541,484,7.0,11.0,0.90
7,C16,112,Stomach,1,1298,1214,1388,1298,18.4,29.5,2.3
41,C18-C21,112,Colorectum,1,1494,-,-,1494,20.7,34.0,2.5
11,C22,112,Liver and intrahepatic bile ducts,1,378,333,429,378,5.4,8.6,0.73
12,C23,112,Gallbladder,1,18,10,32,18,0.25,0.41,0.04
13,C25,112,Pancreas,1,707,646,774,707,10.0,16.1,1.3
14,C32,112,Larynx,1,383,338,434,383,5.5,8.7,0.71
15,C33-34,112,"Trachea, bronchus and lung",1,3363,3224,3507,3363,47.1,76.5,6.2
16,C43,112,Melanoma of skin,1,154,127,187,154,2.3,3.5,0.26
17,C44,112,Non-melanoma skin cancer,1,56,41,77,56,0.82,1.3,0.08
18,C45,112,Mesothelioma,1,23,14,38,23,0.34,0.52,0.04
19,C46,112,Kaposi sarcoma,1,4,1,12,4,0.06,0.09,0.01
26,C60,112,Penis,1,18,10,31,18,0.24,0.41,0.03
27,C61,112,Prostate,1,1134,1055,1219,1134,15.4,25.8,1.8
28,C62,112,Testis,1,20,12,34,20,0.32,0.46,0.04
29,C64,112,Kidney,1,457,408,512,457,6.5,10.4,0.84
30,C67,112,Bladder,1,364,321,413,364,5.0,8.3,0.58
31,C70-72,112," Brain, central nervous system",1,245,211,285,245,4.0,5.6,0.44
32,C73,112,Thyroid,1,11,5,24,11,0.16,0.25,0.02
33,C81,112,Hodgkin lymphoma,1,35,23,52,35,0.57,0.80,0.06
34,C82-86+C88,112,Non-Hodgkin lymphoma,1,246,211,287,246,3.6,5.6,0.44
35,C90,112,Multiple myeloma,1,119,96,148,119,1.7,2.7,0.21
36,C91-95,112,Leukaemia,1,361,318,410,361,5.4,8.2,0.63
