Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,598,All cancers,1,3274,3124,3432,3274,118.6,69.0,11.8
1,C00-06,598,"Lip, oral cavity",1,243,17,3575,243,8.3,5.1,1.1
2,C07-08,598,Salivary glands,1,15,1,221,15,0.43,0.32,0.04
3,C09-10,598,Oropharynx,1,50,49,51,50,1.7,1.1,0.22
4,C11,598,Nasopharynx,1,11,1,162,11,0.30,0.23,0.03
5,C12-13,598,Hypopharynx,1,5,5,5,5,0.19,0.11,0.01
6,C15,598,Oesophagus,1,122,38,395,122,4.7,2.6,0.53
7,C16,598,Stomach,1,208,70,621,208,8.0,4.4,0.90
41,C18-C21,598,Colorectum,1,241,-,-,241,10.0,5.1,0.88
11,C22,598,Liver and intrahepatic bile ducts,1,427,299,610,427,14.1,9.0,1.6
12,C23,598,Gallbladder,1,28,3,313,28,1.4,0.59,0.10
13,C25,598,Pancreas,1,64,39,105,64,2.4,1.4,0.23
14,C32,598,Larynx,1,61,4,897,61,2.3,1.3,0.26
15,C33-34,598,"Trachea, bronchus and lung",1,343,186,632,343,12.4,7.2,1.5
16,C43,598,Melanoma of skin,1,28,28,28,28,1.0,0.59,0.10
17,C44,598,Non-melanoma skin cancer,1,147,146,148,147,6.4,3.1,0.62
18,C45,598,Mesothelioma,1,2,2,2,2,0.08,0.04,0.01
19,C46,598,Kaposi sarcoma,1,6,5,7,6,0.12,0.13,0.01
26,C60,598,Penis,1,13,12,14,13,0.65,0.27,0.02
27,C61,598,Prostate,1,331,234,467,331,15.9,7.0,1.2
28,C62,598,Testis,1,8,8,8,8,0.17,0.17,0.01
29,C64,598,Kidney,1,28,28,28,28,1.1,0.59,0.12
30,C67,598,Bladder,1,67,18,244,67,2.6,1.4,0.32
31,C70-72,598," Brain, central nervous system",1,37,37,37,37,1.2,0.78,0.13
32,C73,598,Thyroid,1,16,1,235,16,0.68,0.34,0.06
33,C81,598,Hodgkin lymphoma,1,11,1,162,11,0.23,0.23,0.02
34,C82-86+C88,598,Non-Hodgkin lymphoma,1,172,64,463,172,5.1,3.6,0.54
35,C90,598,Multiple myeloma,1,30,9,99,30,1.2,0.63,0.11
36,C91-95,598,Leukaemia,1,140,85,231,140,3.7,3.0,0.39
