Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,356,All cancers,2,446772,444979,448573,446772,62.6,66.1,7.0
1,C00-06,356,"Lip, oral cavity",2,20323,19998,20653,20323,2.9,3.0,0.35
2,C07-08,356,Salivary glands,2,2560,2401,2729,2560,0.36,0.38,0.04
3,C09-10,356,Oropharynx,2,2181,2031,2342,2181,0.31,0.32,0.04
4,C11,356,Nasopharynx,2,1644,1474,1834,1644,0.23,0.24,0.02
5,C12-13,356,Hypopharynx,2,2471,2389,2556,2471,0.34,0.37,0.04
6,C15,356,Oesophagus,2,23328,22511,24175,23328,3.3,3.5,0.39
7,C16,356,Stomach,2,19025,18348,19727,19025,2.7,2.8,0.31
41,C18-C21,356,Colorectum,2,15546,-,-,15546,2.2,2.3,0.25
11,C22,356,Liver and intrahepatic bile ducts,2,10816,10151,11525,10816,1.5,1.6,0.18
12,C23,356,Gallbladder,2,11246,10762,11751,11246,1.6,1.7,0.18
13,C25,356,Pancreas,2,4623,4206,5081,4623,0.65,0.68,0.08
14,C32,356,Larynx,2,2680,2508,2864,2680,0.38,0.40,0.05
15,C33-34,356,"Trachea, bronchus and lung",2,20811,19935,21725,20811,2.9,3.1,0.35
16,C43,356,Melanoma of skin,2,1048,949,1158,1048,0.15,0.16,0.02
17,C44,356,Non-melanoma skin cancer,2,1759,1690,1831,1759,0.24,0.26,0.03
18,C45,356,Mesothelioma,2,693,556,864,693,0.10,0.10,0.01
19,C46,356,Kaposi sarcoma,2,17,6,45,17,0.00,0.00,0.00
20,C50,356,Breast,2,98337,97786,98891,98337,13.7,14.6,1.6
21,C51,356,Vulva,2,1539,1446,1638,1539,0.21,0.23,0.02
22,C52,356,Vagina,2,2465,2345,2591,2465,0.35,0.36,0.04
23,C53,356,Cervix uteri,2,79906,79235,80583,79906,11.2,11.8,1.3
24,C54,356,Corpus uteri,2,6845,6699,6994,6845,0.96,1.0,0.11
25,C56,356,Ovary,2,32978,32487,33477,32978,4.6,4.9,0.55
29,C64,356,Kidney,2,3778,3583,3983,3778,0.54,0.56,0.06
30,C67,356,Bladder,2,2599,2462,2744,2599,0.36,0.38,0.04
31,C70-72,356," Brain, central nervous system",2,10486,9920,11084,10486,1.5,1.6,0.15
32,C73,356,Thyroid,2,2871,2842,2901,2871,0.40,0.42,0.05
33,C81,356,Hodgkin lymphoma,2,1359,1303,1418,1359,0.19,0.20,0.02
34,C82-86+C88,356,Non-Hodgkin lymphoma,2,8521,8235,8816,8521,1.2,1.3,0.14
35,C90,356,Multiple myeloma,2,5613,5200,6058,5613,0.79,0.83,0.10
36,C91-95,356,Leukaemia,2,15322,14759,15906,15322,2.2,2.3,0.21
