Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,192,All cancers,2,11870,11645,12099,11870,91.2,208.4,9.7
1,C00-06,192,"Lip, oral cavity",2,92,64,132,92,0.63,1.6,0.07
2,C07-08,192,Salivary glands,2,22,11,45,22,0.14,0.39,0.01
3,C09-10,192,Oropharynx,2,33,19,57,33,0.23,0.58,0.03
4,C11,192,Nasopharynx,2,17,7,41,17,0.14,0.30,0.01
5,C12-13,192,Hypopharynx,2,3,0,24,3,0.02,0.05,0.00
6,C15,192,Oesophagus,2,167,127,219,167,1.3,2.9,0.15
7,C16,192,Stomach,2,368,306,442,368,2.6,6.5,0.29
41,C18-C21,192,Colorectum,2,1776,-,-,1776,11.8,31.2,1.2
11,C22,192,Liver and intrahepatic bile ducts,2,418,352,496,418,3.1,7.3,0.35
12,C23,192,Gallbladder,2,40,22,72,40,0.29,0.70,0.03
13,C25,192,Pancreas,2,470,400,552,470,3.3,8.3,0.39
14,C32,192,Larynx,2,119,85,166,119,0.88,2.1,0.11
15,C33-34,192,"Trachea, bronchus and lung",2,2407,2238,2589,2407,18.1,42.3,2.3
16,C43,192,Melanoma of skin,2,46,26,81,46,0.33,0.81,0.03
17,C44,192,Non-melanoma skin cancer,2,158,120,209,158,0.86,2.8,0.06
18,C45,192,Mesothelioma,2,5,1,40,5,0.04,0.09,0.01
19,C46,192,Kaposi sarcoma,2,1,0,8,1,0.00,0.02,0.00
20,C50,192,Breast,2,1779,1635,1935,1779,13.9,31.2,1.5
21,C51,192,Vulva,2,37,21,65,37,0.24,0.65,0.02
22,C52,192,Vagina,2,28,14,55,28,0.21,0.49,0.02
23,C53,192,Cervix uteri,2,695,607,796,695,6.4,12.2,0.71
24,C54,192,Corpus uteri,2,625,542,720,625,4.7,11.0,0.55
25,C56,192,Ovary,2,363,301,437,363,3.3,6.4,0.38
29,C64,192,Kidney,2,124,90,171,124,0.96,2.2,0.10
30,C67,192,Bladder,2,193,150,249,193,1.2,3.4,0.12
31,C70-72,192," Brain, central nervous system",2,323,266,393,323,3.1,5.7,0.34
32,C73,192,Thyroid,2,74,50,110,74,0.51,1.3,0.05
33,C81,192,Hodgkin lymphoma,2,59,37,94,59,0.51,1.0,0.06
34,C82-86+C88,192,Non-Hodgkin lymphoma,2,222,176,281,222,2.0,3.9,0.22
35,C90,192,Multiple myeloma,2,191,147,248,191,1.5,3.4,0.19
36,C91-95,192,Leukaemia,2,294,240,360,294,2.9,5.2,0.28
