Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,504,All cancers,1,21155,20768,21550,21155,105.0,112.8,10.5
1,C00-06,504,"Lip, oral cavity",1,209,184,238,209,1.0,1.1,0.12
2,C07-08,504,Salivary glands,1,45,27,75,45,0.23,0.24,0.02
3,C09-10,504,Oropharynx,1,44,28,69,44,0.22,0.23,0.02
4,C11,504,Nasopharynx,1,397,355,444,397,2.0,2.1,0.23
5,C12-13,504,Hypopharynx,1,38,20,73,38,0.18,0.20,0.01
6,C15,504,Oesophagus,1,243,162,365,243,1.2,1.3,0.14
7,C16,504,Stomach,1,1237,1109,1379,1237,6.1,6.6,0.68
41,C18-C21,504,Colorectum,1,1502,-,-,1502,7.4,8.0,0.79
11,C22,504,Liver and intrahepatic bile ducts,1,564,459,693,564,2.8,3.0,0.30
12,C23,504,Gallbladder,1,98,64,151,98,0.48,0.52,0.05
13,C25,504,Pancreas,1,702,601,821,702,3.4,3.7,0.42
14,C32,504,Larynx,1,728,662,801,728,3.5,3.9,0.43
15,C33-34,504,"Trachea, bronchus and lung",1,7136,6774,7518,7136,34.8,38.0,4.1
16,C43,504,Melanoma of skin,1,53,36,78,53,0.26,0.28,0.03
17,C44,504,Non-melanoma skin cancer,1,99,87,113,99,0.54,0.53,0.04
18,C45,504,Mesothelioma,1,44,16,123,44,0.21,0.23,0.03
19,C46,504,Kaposi sarcoma,1,39,24,63,39,0.26,0.21,0.01
26,C60,504,Penis,1,6,1,24,6,0.03,0.03,0.00
27,C61,504,Prostate,1,2030,1973,2088,2030,10.8,10.8,0.59
28,C62,504,Testis,1,31,28,35,31,0.16,0.17,0.01
29,C64,504,Kidney,1,218,193,246,218,1.1,1.2,0.12
30,C67,504,Bladder,1,1055,994,1120,1055,5.2,5.6,0.53
31,C70-72,504," Brain, central nervous system",1,704,621,798,704,3.6,3.8,0.36
32,C73,504,Thyroid,1,67,64,70,67,0.34,0.36,0.03
33,C81,504,Hodgkin lymphoma,1,151,140,163,151,0.76,0.80,0.07
34,C82-86+C88,504,Non-Hodgkin lymphoma,1,747,699,798,747,3.7,4.0,0.39
35,C90,504,Multiple myeloma,1,292,224,381,292,1.5,1.6,0.16
36,C91-95,504,Leukaemia,1,608,543,681,608,3.1,3.2,0.28
