Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,807,All cancers,2,1757,1647,1874,1757,86.2,168.9,9.8
1,C00-06,807,"Lip, oral cavity",2,9,4,23,9,0.38,0.86,0.05
2,C07-08,807,Salivary glands,2,2,0,8,2,0.09,0.19,0.02
3,C09-10,807,Oropharynx,2,1,0,5,1,0.03,0.10,0.00
4,C11,807,Nasopharynx,2,0,0,0,0,0.00,0.00,0.00
5,C12-13,807,Hypopharynx,2,0,0,0,0,0.00,0.00,0.00
6,C15,807,Oesophagus,2,8,3,19,8,0.42,0.77,0.05
7,C16,807,Stomach,2,92,62,138,92,4.3,8.8,0.52
41,C18-C21,807,Colorectum,2,212,-,-,212,9.6,20.4,1.1
11,C22,807,Liver and intrahepatic bile ducts,2,83,43,162,83,4.0,8.0,0.48
12,C23,807,Gallbladder,2,20,12,32,20,0.91,1.9,0.12
13,C25,807,Pancreas,2,116,73,185,116,5.4,11.2,0.67
14,C32,807,Larynx,2,8,4,18,8,0.37,0.77,0.04
15,C33-34,807,"Trachea, bronchus and lung",2,245,180,334,245,12.5,23.6,1.6
16,C43,807,Melanoma of skin,2,30,19,47,30,1.2,2.9,0.12
17,C44,807,Non-melanoma skin cancer,2,16,8,30,16,0.58,1.5,0.04
18,C45,807,Mesothelioma,2,1,0,10,1,0.04,0.10,0.01
19,C46,807,Kaposi sarcoma,2,0,0,0,0,0.00,0.00,0.00
20,C50,807,Breast,2,379,281,511,379,19.5,36.4,2.2
21,C51,807,Vulva,2,5,2,12,5,0.19,0.48,0.03
22,C52,807,Vagina,2,2,0,13,2,0.11,0.19,0.02
23,C53,807,Cervix uteri,2,61,45,83,61,3.5,5.9,0.41
24,C54,807,Corpus uteri,2,77,41,144,77,3.8,7.4,0.44
25,C56,807,Ovary,2,78,40,153,78,4.1,7.5,0.49
29,C64,807,Kidney,2,17,9,31,17,0.81,1.6,0.10
30,C67,807,Bladder,2,22,14,35,22,1.0,2.1,0.12
31,C70-72,807," Brain, central nervous system",2,84,65,109,84,4.1,8.1,0.54
32,C73,807,Thyroid,2,6,2,15,6,0.26,0.58,0.03
33,C81,807,Hodgkin lymphoma,2,4,2,11,4,0.18,0.38,0.03
34,C82-86+C88,807,Non-Hodgkin lymphoma,2,19,11,32,19,0.92,1.8,0.11
35,C90,807,Multiple myeloma,2,8,3,19,8,0.39,0.77,0.05
36,C91-95,807,Leukaemia,2,40,28,58,40,2.0,3.8,0.22
