Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,12,All cancers,2,16969,16622,17323,16969,73.1,75.6,7.8
1,C00-06,12,"Lip, oral cavity",2,51,37,71,51,0.21,0.23,0.02
2,C07-08,12,Salivary glands,2,17,12,24,17,0.07,0.08,0.01
3,C09-10,12,Oropharynx,2,10,4,26,10,0.04,0.04,0.00
4,C11,12,Nasopharynx,2,289,253,330,289,1.3,1.3,0.15
5,C12-13,12,Hypopharynx,2,11,5,24,11,0.05,0.05,0.00
6,C15,12,Oesophagus,2,126,72,219,126,0.52,0.56,0.05
7,C16,12,Stomach,2,889,793,997,889,3.8,4.0,0.43
41,C18-C21,12,Colorectum,2,2050,-,-,2050,8.6,9.1,0.91
11,C22,12,Liver and intrahepatic bile ducts,2,318,231,438,318,1.4,1.4,0.15
12,C23,12,Gallbladder,2,553,497,615,553,2.4,2.5,0.27
13,C25,12,Pancreas,2,461,374,568,461,2.0,2.1,0.24
14,C32,12,Larynx,2,43,23,81,43,0.18,0.19,0.02
15,C33-34,12,"Trachea, bronchus and lung",2,656,550,783,656,2.9,2.9,0.35
16,C43,12,Melanoma of skin,2,58,44,76,58,0.24,0.26,0.02
17,C44,12,Non-melanoma skin cancer,2,165,156,174,165,0.63,0.74,0.04
18,C45,12,Mesothelioma,2,18,3,114,18,0.08,0.08,0.01
19,C46,12,Kaposi sarcoma,2,8,3,19,8,0.03,0.04,0.00
20,C50,12,Breast,2,4893,4825,4962,4893,20.8,21.8,2.2
21,C51,12,Vulva,2,36,26,50,36,0.15,0.16,0.02
22,C52,12,Vagina,2,24,11,52,24,0.10,0.11,0.01
23,C53,12,Cervix uteri,2,1013,951,1079,1013,4.6,4.5,0.57
24,C54,12,Corpus uteri,2,124,119,129,124,0.55,0.55,0.07
25,C56,12,Ovary,2,795,722,876,795,3.6,3.5,0.44
29,C64,12,Kidney,2,155,129,186,155,0.68,0.69,0.08
30,C67,12,Bladder,2,268,229,314,268,1.1,1.2,0.12
31,C70-72,12," Brain, central nervous system",2,735,647,835,735,3.3,3.3,0.35
32,C73,12,Thyroid,2,280,276,284,280,1.2,1.3,0.11
33,C81,12,Hodgkin lymphoma,2,134,126,142,134,0.61,0.60,0.06
34,C82-86+C88,12,Non-Hodgkin lymphoma,2,499,460,541,499,2.1,2.2,0.22
35,C90,12,Multiple myeloma,2,311,249,389,311,1.4,1.4,0.17
36,C91-95,12,Leukaemia,2,503,448,564,503,2.1,2.2,0.21
