Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,760,All cancers,2,6631,6411,6859,6631,80.5,68.5,8.1
1,C00-06,760,"Lip, oral cavity",2,63,4,985,63,0.78,0.65,0.09
2,C07-08,760,Salivary glands,2,24,2,375,24,0.30,0.25,0.04
3,C09-10,760,Oropharynx,2,5,0,78,5,0.07,0.05,0.01
4,C11,760,Nasopharynx,2,28,2,438,28,0.31,0.29,0.03
5,C12-13,760,Hypopharynx,2,2,0,14,2,0.03,0.02,0.00
6,C15,760,Oesophagus,2,40,24,68,40,0.48,0.41,0.05
7,C16,760,Stomach,2,252,200,317,252,3.1,2.6,0.29
41,C18-C21,760,Colorectum,2,611,-,-,611,7.5,6.3,0.65
11,C22,760,Liver and intrahepatic bile ducts,2,190,147,246,190,2.4,2.0,0.25
12,C23,760,Gallbladder,2,58,35,97,58,0.80,0.60,0.11
13,C25,760,Pancreas,2,205,159,264,205,2.6,2.1,0.28
14,C32,760,Larynx,2,55,34,89,55,0.69,0.57,0.06
15,C33-34,760,"Trachea, bronchus and lung",2,651,566,748,651,8.1,6.7,0.85
16,C43,760,Melanoma of skin,2,27,12,58,27,0.32,0.28,0.01
17,C44,760,Non-melanoma skin cancer,2,61,4,954,61,0.77,0.63,0.07
18,C45,760,Mesothelioma,2,3,0,47,3,0.04,0.03,0.00
19,C46,760,Kaposi sarcoma,2,0,0,0,0,0.00,0.00,0.00
20,C50,760,Breast,2,1781,1622,1955,1781,20.9,18.4,2.3
21,C51,760,Vulva,2,30,2,469,30,0.39,0.31,0.05
22,C52,760,Vagina,2,10,1,156,10,0.12,0.10,0.01
23,C53,760,Cervix uteri,2,106,75,150,106,1.3,1.1,0.17
24,C54,760,Corpus uteri,2,182,141,235,182,2.2,1.9,0.25
25,C56,760,Ovary,2,294,231,375,294,3.5,3.0,0.43
29,C64,760,Kidney,2,69,43,111,69,0.85,0.71,0.06
30,C67,760,Bladder,2,66,36,120,66,0.82,0.68,0.06
31,C70-72,760," Brain, central nervous system",2,293,235,366,293,3.5,3.0,0.34
32,C73,760,Thyroid,2,93,58,150,93,1.2,0.96,0.12
33,C81,760,Hodgkin lymphoma,2,51,29,91,51,0.60,0.53,0.06
34,C82-86+C88,760,Non-Hodgkin lymphoma,2,249,188,330,249,3.0,2.6,0.27
35,C90,760,Multiple myeloma,2,144,9,2252,144,1.9,1.5,0.24
36,C91-95,760,Leukaemia,2,479,407,563,479,5.8,5.0,0.60
