Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,222,All cancers,1,2290,2183,2402,2290,65.1,74.8,6.2
1,C00-06,222,"Lip, oral cavity",1,25,10,61,25,0.69,0.82,0.06
2,C07-08,222,Salivary glands,1,8,1,58,8,0.23,0.26,0.02
3,C09-10,222,Oropharynx,1,9,3,28,9,0.26,0.29,0.03
4,C11,222,Nasopharynx,1,1,0,10,1,0.02,0.03,0.00
5,C12-13,222,Hypopharynx,1,3,0,30,3,0.06,0.10,0.00
6,C15,222,Oesophagus,1,48,30,78,48,1.5,1.6,0.17
7,C16,222,Stomach,1,300,222,405,300,8.5,9.8,0.84
41,C18-C21,222,Colorectum,1,158,-,-,158,4.9,5.2,0.56
11,C22,222,Liver and intrahepatic bile ducts,1,195,150,253,195,5.6,6.4,0.57
12,C23,222,Gallbladder,1,19,8,47,19,0.53,0.62,0.05
13,C25,222,Pancreas,1,104,76,143,104,3.0,3.4,0.31
14,C32,222,Larynx,1,27,13,56,27,0.83,0.88,0.11
15,C33-34,222,"Trachea, bronchus and lung",1,169,128,223,169,4.9,5.5,0.50
16,C43,222,Melanoma of skin,1,12,4,38,12,0.38,0.39,0.04
17,C44,222,Non-melanoma skin cancer,1,22,11,42,22,0.59,0.72,0.06
18,C45,222,Mesothelioma,1,0,0,0,0,0.00,0.00,0.00
19,C46,222,Kaposi sarcoma,1,0,0,0,0,0.00,0.00,0.00
26,C60,222,Penis,1,8,2,40,8,0.23,0.26,0.02
27,C61,222,Prostate,1,334,275,405,334,7.8,10.9,0.54
28,C62,222,Testis,1,10,3,35,10,0.28,0.33,0.02
29,C64,222,Kidney,1,37,21,66,37,1.2,1.2,0.15
30,C67,222,Bladder,1,32,17,61,32,0.84,1.0,0.07
31,C70-72,222," Brain, central nervous system",1,120,87,165,120,3.8,3.9,0.37
32,C73,222,Thyroid,1,9,3,28,9,0.28,0.29,0.03
33,C81,222,Hodgkin lymphoma,1,7,2,31,7,0.19,0.23,0.01
34,C82-86+C88,222,Non-Hodgkin lymphoma,1,48,29,79,48,1.4,1.6,0.14
35,C90,222,Multiple myeloma,1,21,9,47,21,0.64,0.69,0.08
36,C91-95,222,Leukaemia,1,182,135,246,182,5.5,5.9,0.49
