Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,516,All cancers,1,897,820,981,897,134.0,70.2,12.9
1,C00-06,516,"Lip, oral cavity",1,33,25,43,33,5.8,2.6,0.61
2,C07-08,516,Salivary glands,1,7,3,17,7,0.95,0.55,0.13
3,C09-10,516,Oropharynx,1,7,3,14,7,1.3,0.55,0.22
4,C11,516,Nasopharynx,1,4,1,12,4,0.45,0.31,0.04
5,C12-13,516,Hypopharynx,1,5,1,18,5,0.80,0.39,0.09
6,C15,516,Oesophagus,1,29,13,66,29,4.7,2.3,0.59
7,C16,516,Stomach,1,21,9,48,21,3.2,1.6,0.32
41,C18-C21,516,Colorectum,1,49,-,-,49,7.5,3.8,0.94
11,C22,516,Liver and intrahepatic bile ducts,1,39,19,80,39,5.2,3.1,0.54
12,C23,516,Gallbladder,1,0,0,0,0,0.00,0.00,0.00
13,C25,516,Pancreas,1,12,2,95,12,1.8,0.94,0.26
14,C32,516,Larynx,1,17,11,26,17,3.0,1.3,0.42
15,C33-34,516,"Trachea, bronchus and lung",1,47,26,86,47,7.8,3.7,1.0
16,C43,516,Melanoma of skin,1,10,7,13,10,1.8,0.78,0.15
17,C44,516,Non-melanoma skin cancer,1,41,36,47,41,7.4,3.2,0.79
18,C45,516,Mesothelioma,1,0,0,0,0,0.00,0.00,0.00
19,C46,516,Kaposi sarcoma,1,138,110,173,138,13.3,10.8,1.2
26,C60,516,Penis,1,5,4,7,5,0.61,0.39,0.04
27,C61,516,Prostate,1,143,129,159,143,28.3,11.2,2.3
28,C62,516,Testis,1,3,2,4,3,0.35,0.23,0.05
29,C64,516,Kidney,1,17,9,31,17,2.3,1.3,0.21
30,C67,516,Bladder,1,15,10,23,15,2.7,1.2,0.25
31,C70-72,516," Brain, central nervous system",1,15,5,45,15,1.5,1.2,0.15
32,C73,516,Thyroid,1,1,0,3,1,0.17,0.08,0.00
33,C81,516,Hodgkin lymphoma,1,2,1,4,2,0.20,0.16,0.02
34,C82-86+C88,516,Non-Hodgkin lymphoma,1,50,36,70,50,6.4,3.9,0.65
35,C90,516,Multiple myeloma,1,10,3,31,10,1.6,0.78,0.20
36,C91-95,516,Leukaemia,1,27,14,51,27,3.5,2.1,0.34
