Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,356,All cancers,1,470055,468215,471902,470055,66.5,64.3,7.5
1,C00-06,356,"Lip, oral cavity",1,59656,59185,60130,59656,8.2,8.2,0.95
2,C07-08,356,Salivary glands,1,2319,2160,2490,2319,0.33,0.32,0.04
3,C09-10,356,Oropharynx,1,12021,11648,12406,12021,1.7,1.7,0.21
4,C11,356,Nasopharynx,1,3136,2896,3396,3136,0.43,0.43,0.05
5,C12-13,356,Hypopharynx,1,9147,9012,9284,9147,1.3,1.3,0.16
6,C15,356,Oesophagus,1,43082,42194,43988,43082,6.1,5.9,0.72
7,C16,356,Stomach,1,38702,37930,39489,38702,5.5,5.3,0.66
41,C18-C21,356,Colorectum,1,25447,-,-,25447,3.6,3.5,0.42
11,C22,356,Liver and intrahepatic bile ducts,1,26137,25093,27224,26137,3.7,3.6,0.45
12,C23,356,Gallbladder,1,5161,4837,5507,5161,0.72,0.71,0.09
13,C25,356,Pancreas,1,8136,7577,8736,8136,1.2,1.1,0.14
14,C32,356,Larynx,1,19787,19412,20169,19787,2.8,2.7,0.37
15,C33-34,356,"Trachea, bronchus and lung",1,54220,53135,55327,54220,7.8,7.4,0.96
16,C43,356,Melanoma of skin,1,1149,1043,1266,1149,0.16,0.16,0.02
17,C44,356,Non-melanoma skin cancer,1,3275,3148,3407,3275,0.47,0.45,0.05
18,C45,356,Mesothelioma,1,739,591,924,739,0.10,0.10,0.01
19,C46,356,Kaposi sarcoma,1,24,13,46,24,0.00,0.00,0.00
26,C60,356,Penis,1,4450,4320,4584,4450,0.63,0.61,0.07
27,C61,356,Prostate,1,18386,18064,18713,18386,2.7,2.5,0.29
28,C62,356,Testis,1,1050,1025,1076,1050,0.14,0.14,0.01
29,C64,356,Kidney,1,6686,6419,6964,6686,0.97,0.91,0.11
30,C67,356,Bladder,1,9754,9470,10046,9754,1.4,1.3,0.16
31,C70-72,356," Brain, central nervous system",1,17504,16772,18268,17504,2.4,2.4,0.25
32,C73,356,Thyroid,1,2584,2485,2687,2584,0.37,0.35,0.04
33,C81,356,Hodgkin lymphoma,1,2163,2091,2238,2163,0.30,0.30,0.03
34,C82-86+C88,356,Non-Hodgkin lymphoma,1,14451,14109,14801,14451,2.0,2.0,0.23
35,C90,356,Multiple myeloma,1,8603,8092,9146,8603,1.2,1.2,0.15
36,C91-95,356,Leukaemia,1,21549,21066,22043,21549,3.0,3.0,0.28
