Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,788,All cancers,1,7761,7528,8002,7761,106.6,129.9,11.3
1,C00-06,788,"Lip, oral cavity",1,81,65,100,81,1.1,1.4,0.13
2,C07-08,788,Salivary glands,1,8,4,16,8,0.10,0.13,0.01
3,C09-10,788,Oropharynx,1,15,6,35,15,0.21,0.25,0.03
4,C11,788,Nasopharynx,1,188,155,228,188,2.6,3.2,0.31
5,C12-13,788,Hypopharynx,1,10,4,28,10,0.13,0.17,0.02
6,C15,788,Oesophagus,1,47,16,136,47,0.66,0.79,0.10
7,C16,788,Stomach,1,282,221,359,282,3.9,4.7,0.45
41,C18-C21,788,Colorectum,1,489,-,-,489,6.7,8.2,0.70
11,C22,788,Liver and intrahepatic bile ducts,1,313,221,442,313,4.3,5.2,0.52
12,C23,788,Gallbladder,1,54,29,100,54,0.73,0.90,0.09
13,C25,788,Pancreas,1,303,235,391,303,4.2,5.1,0.50
14,C32,788,Larynx,1,269,227,318,269,3.7,4.5,0.44
15,C33-34,788,"Trachea, bronchus and lung",1,2466,2291,2654,2466,34.0,41.3,4.1
16,C43,788,Melanoma of skin,1,20,10,39,20,0.27,0.33,0.03
17,C44,788,Non-melanoma skin cancer,1,81,72,91,81,1.1,1.4,0.10
18,C45,788,Mesothelioma,1,17,1,250,17,0.24,0.28,0.03
19,C46,788,Kaposi sarcoma,1,10,7,14,10,0.14,0.17,0.02
26,C60,788,Penis,1,1,0,2,1,0.01,0.02,0.00
27,C61,788,Prostate,1,584,550,621,584,7.5,9.8,0.42
28,C62,788,Testis,1,8,6,10,8,0.12,0.13,0.01
29,C64,788,Kidney,1,87,72,105,87,1.2,1.5,0.13
30,C67,788,Bladder,1,665,620,713,665,9.0,11.1,1.0
31,C70-72,788," Brain, central nervous system",1,222,176,280,222,3.2,3.7,0.34
32,C73,788,Thyroid,1,18,14,23,18,0.27,0.30,0.02
33,C81,788,Hodgkin lymphoma,1,37,34,40,37,0.54,0.62,0.06
34,C82-86+C88,788,Non-Hodgkin lymphoma,1,256,225,292,256,3.5,4.3,0.35
35,C90,788,Multiple myeloma,1,85,45,160,85,1.2,1.4,0.14
36,C91-95,788,Leukaemia,1,262,227,303,262,3.8,4.4,0.37
