Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,152,All cancers,1,16897,16626,17173,16897,107.8,177.9,10.7
1,C00-06,152,"Lip, oral cavity",1,93,61,141,93,0.62,0.98,0.07
2,C07-08,152,Salivary glands,1,31,16,62,31,0.21,0.33,0.02
3,C09-10,152,Oropharynx,1,48,27,86,48,0.33,0.51,0.04
4,C11,152,Nasopharynx,1,10,3,39,10,0.07,0.11,0.01
5,C12-13,152,Hypopharynx,1,24,10,60,24,0.14,0.25,0.02
6,C15,152,Oesophagus,1,484,404,580,484,2.9,5.1,0.30
7,C16,152,Stomach,1,2643,2450,2851,2643,17.0,27.8,1.9
41,C18-C21,152,Colorectum,1,1699,-,-,1699,10.9,17.9,1.2
11,C22,152,Liver and intrahepatic bile ducts,1,863,755,987,863,5.6,9.1,0.67
12,C23,152,Gallbladder,1,390,325,469,390,2.4,4.1,0.27
13,C25,152,Pancreas,1,823,718,944,823,5.4,8.7,0.63
14,C32,152,Larynx,1,143,103,198,143,0.91,1.5,0.10
15,C33-34,152,"Trachea, bronchus and lung",1,2348,2166,2546,2348,15.1,24.7,1.8
16,C43,152,Melanoma of skin,1,163,111,240,163,1.1,1.7,0.12
17,C44,152,Non-melanoma skin cancer,1,170,124,233,170,0.95,1.8,0.06
18,C45,152,Mesothelioma,1,50,28,90,50,0.33,0.53,0.04
19,C46,152,Kaposi sarcoma,1,19,8,44,19,0.17,0.20,0.01
26,C60,152,Penis,1,43,24,78,43,0.27,0.45,0.03
27,C61,152,Prostate,1,2703,2500,2922,2703,15.1,28.5,1.1
28,C62,152,Testis,1,108,76,154,108,0.96,1.1,0.08
29,C64,152,Kidney,1,698,586,831,698,4.6,7.4,0.54
30,C67,152,Bladder,1,502,424,594,502,3.0,5.3,0.28
31,C70-72,152," Brain, central nervous system",1,298,241,369,298,2.4,3.1,0.25
32,C73,152,Thyroid,1,52,31,87,52,0.32,0.55,0.03
33,C81,152,Hodgkin lymphoma,1,46,26,82,46,0.34,0.48,0.03
34,C82-86+C88,152,Non-Hodgkin lymphoma,1,449,375,538,449,3.1,4.7,0.33
35,C90,152,Multiple myeloma,1,339,273,420,339,2.2,3.6,0.26
36,C91-95,152,Leukaemia,1,452,370,552,452,3.4,4.8,0.31
