Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,686,All cancers,2,5023,4836,5217,5023,88.1,55.6,9.4
1,C00-06,686,"Lip, oral cavity",2,63,13,307,63,1.2,0.70,0.12
2,C07-08,686,Salivary glands,2,20,1,294,20,0.35,0.22,0.04
3,C09-10,686,Oropharynx,2,5,0,74,5,0.09,0.06,0.01
4,C11,686,Nasopharynx,2,8,1,118,8,0.13,0.09,0.01
5,C12-13,686,Hypopharynx,2,0,0,0,0,0.00,0.00,0.00
6,C15,686,Oesophagus,2,79,5,1162,79,1.5,0.88,0.16
7,C16,686,Stomach,2,296,47,1883,296,5.6,3.3,0.66
41,C18-C21,686,Colorectum,2,228,-,-,228,4.1,2.5,0.45
11,C22,686,Liver and intrahepatic bile ducts,2,478,235,974,478,8.4,5.3,0.94
12,C23,686,Gallbladder,2,27,2,397,27,0.46,0.30,0.05
13,C25,686,Pancreas,2,69,5,1015,69,1.3,0.76,0.15
14,C32,686,Larynx,2,7,0,103,7,0.13,0.08,0.02
15,C33-34,686,"Trachea, bronchus and lung",2,77,5,1133,77,1.4,0.85,0.17
16,C43,686,Melanoma of skin,2,18,1,265,18,0.39,0.20,0.05
17,C44,686,Non-melanoma skin cancer,2,61,36,103,61,1.2,0.68,0.15
18,C45,686,Mesothelioma,2,0,0,0,0,0.00,0.00,0.00
19,C46,686,Kaposi sarcoma,2,18,1,265,18,0.23,0.20,0.02
20,C50,686,Breast,2,976,807,1181,976,16.4,10.8,1.8
21,C51,686,Vulva,2,21,1,309,21,0.36,0.23,0.03
22,C52,686,Vagina,2,23,2,243,23,0.37,0.25,0.04
23,C53,686,Cervix uteri,2,1327,754,2335,1327,23.7,14.7,2.6
24,C54,686,Corpus uteri,2,47,28,80,47,0.97,0.52,0.10
25,C56,686,Ovary,2,188,90,392,188,3.4,2.1,0.40
29,C64,686,Kidney,2,55,11,271,55,0.78,0.61,0.08
30,C67,686,Bladder,2,90,6,1324,90,1.7,1.0,0.19
31,C70-72,686," Brain, central nervous system",2,81,6,1192,81,1.6,0.90,0.17
32,C73,686,Thyroid,2,30,4,212,30,0.62,0.33,0.08
33,C81,686,Hodgkin lymphoma,2,17,1,250,17,0.25,0.19,0.03
34,C82-86+C88,686,Non-Hodgkin lymphoma,2,95,60,151,95,1.5,1.1,0.15
35,C90,686,Multiple myeloma,2,24,2,353,24,0.47,0.27,0.06
36,C91-95,686,Leukaemia,2,52,14,188,52,0.85,0.58,0.09
