Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,250,All cancers,2,83691,82958,84430,83691,82.8,247.3,8.6
1,C00-06,250,"Lip, oral cavity",2,544,456,650,544,0.58,1.6,0.07
2,C07-08,250,Salivary glands,2,124,92,167,124,0.10,0.37,0.01
3,C09-10,250,Oropharynx,2,298,244,364,298,0.41,0.88,0.05
4,C11,250,Nasopharynx,2,60,44,81,60,0.09,0.18,0.01
5,C12-13,250,Hypopharynx,2,125,88,177,125,0.19,0.37,0.02
6,C15,250,Oesophagus,2,1080,972,1200,1080,1.1,3.2,0.13
7,C16,250,Stomach,2,1697,1526,1887,1697,1.5,5.0,0.15
41,C18-C21,250,Colorectum,2,9889,-,-,9889,8.1,29.2,0.79
11,C22,250,Liver and intrahepatic bile ducts,2,3064,2882,3258,3064,2.7,9.1,0.30
12,C23,250,Gallbladder,2,176,143,216,176,0.15,0.52,0.02
13,C25,250,Pancreas,2,7473,7103,7862,7473,6.7,22.1,0.76
14,C32,250,Larynx,2,148,108,202,148,0.18,0.44,0.02
15,C33-34,250,"Trachea, bronchus and lung",2,12047,11622,12487,12047,14.8,35.6,1.8
16,C43,250,Melanoma of skin,2,910,797,1039,910,1.1,2.7,0.11
17,C44,250,Non-melanoma skin cancer,2,487,414,573,487,0.27,1.4,0.02
18,C45,250,Mesothelioma,2,361,311,420,361,0.27,1.1,0.03
19,C46,250,Kaposi sarcoma,2,4,1,12,4,0.00,0.01,0.00
20,C50,250,Breast,2,14739,14369,15119,14739,15.8,43.6,1.7
21,C51,250,Vulva,2,385,311,476,385,0.28,1.1,0.03
22,C52,250,Vagina,2,83,55,126,83,0.07,0.25,0.01
23,C53,250,Cervix uteri,2,1530,1392,1682,1530,2.3,4.5,0.25
24,C54,250,Corpus uteri,2,2841,2632,3067,2841,2.4,8.4,0.26
25,C56,250,Ovary,2,4018,3834,4211,4018,4.1,11.9,0.47
29,C64,250,Kidney,2,1709,1551,1883,1709,1.6,5.1,0.17
30,C67,250,Bladder,2,1748,1618,1889,1748,1.2,5.2,0.11
31,C70-72,250," Brain, central nervous system",2,2177,2037,2326,2177,3.2,6.4,0.34
32,C73,250,Thyroid,2,258,208,321,258,0.21,0.76,0.02
33,C81,250,Hodgkin lymphoma,2,92,58,145,92,0.10,0.27,0.01
34,C82-86+C88,250,Non-Hodgkin lymphoma,2,2657,2493,2831,2657,2.0,7.9,0.19
35,C90,250,Multiple myeloma,2,1640,1503,1789,1640,1.3,4.9,0.14
36,C91-95,250,Leukaemia,2,3351,3118,3601,3351,2.7,9.9,0.24
