Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,178,All cancers,2,917,839,1002,917,50.3,31.6,5.6
1,C00-06,178,"Lip, oral cavity",2,5,1,22,5,0.35,0.17,0.05
2,C07-08,178,Salivary glands,2,1,0,15,1,0.08,0.03,0.01
3,C09-10,178,Oropharynx,2,0,0,0,0,0.00,0.00,0.00
4,C11,178,Nasopharynx,2,6,1,51,6,0.34,0.21,0.04
5,C12-13,178,Hypopharynx,2,0,0,0,0,0.00,0.00,0.00
6,C15,178,Oesophagus,2,4,0,59,4,0.25,0.14,0.04
7,C16,178,Stomach,2,48,31,74,48,2.8,1.7,0.31
41,C18-C21,178,Colorectum,2,55,-,-,55,3.2,1.9,0.35
11,C22,178,Liver and intrahepatic bile ducts,2,80,48,132,80,4.2,2.8,0.46
12,C23,178,Gallbladder,2,0,0,0,0,0.00,0.00,0.00
13,C25,178,Pancreas,2,17,6,51,17,1.0,0.59,0.13
14,C32,178,Larynx,2,2,1,6,2,0.15,0.07,0.03
15,C33-34,178,"Trachea, bronchus and lung",2,12,5,31,12,0.75,0.41,0.10
16,C43,178,Melanoma of skin,2,7,4,12,7,0.49,0.24,0.06
17,C44,178,Non-melanoma skin cancer,2,2,1,5,2,0.09,0.07,0.01
18,C45,178,Mesothelioma,2,0,0,0,0,0.00,0.00,0.00
19,C46,178,Kaposi sarcoma,2,1,0,3,1,0.05,0.03,0.00
20,C50,178,Breast,2,241,218,266,241,12.5,8.3,1.4
21,C51,178,Vulva,2,10,6,17,10,0.77,0.34,0.08
22,C52,178,Vagina,2,2,1,7,2,0.12,0.07,0.02
23,C53,178,Cervix uteri,2,248,214,287,248,14.2,8.6,1.7
24,C54,178,Corpus uteri,2,5,4,7,5,0.31,0.17,0.04
25,C56,178,Ovary,2,42,30,60,42,2.4,1.5,0.30
29,C64,178,Kidney,2,8,4,14,8,0.25,0.28,0.02
30,C67,178,Bladder,2,5,2,14,5,0.30,0.17,0.04
31,C70-72,178," Brain, central nervous system",2,4,1,13,4,0.16,0.14,0.01
32,C73,178,Thyroid,2,0,0,0,0,0.00,0.00,0.00
33,C81,178,Hodgkin lymphoma,2,0,0,0,0,0.00,0.00,0.00
34,C82-86+C88,178,Non-Hodgkin lymphoma,2,13,7,26,13,0.63,0.45,0.07
35,C90,178,Multiple myeloma,2,16,6,43,16,1.0,0.55,0.13
36,C91-95,178,Leukaemia,2,38,22,67,38,1.9,1.3,0.22
