Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,232,All cancers,2,1072,987,1164,1072,84.9,58.7,9.2
1,C00-06,232,"Lip, oral cavity",2,11,9,13,11,0.92,0.60,0.10
2,C07-08,232,Salivary glands,2,3,2,5,3,0.18,0.16,0.02
3,C09-10,232,Oropharynx,2,0,0,0,0,0.00,0.00,0.00
4,C11,232,Nasopharynx,2,8,6,10,8,0.65,0.44,0.08
5,C12-13,232,Hypopharynx,2,0,0,0,0,0.00,0.00,0.00
6,C15,232,Oesophagus,2,34,26,44,34,2.8,1.9,0.32
7,C16,232,Stomach,2,39,25,60,39,3.1,2.1,0.32
41,C18-C21,232,Colorectum,2,61,-,-,61,4.7,3.3,0.52
11,C22,232,Liver and intrahepatic bile ducts,2,39,30,50,39,3.2,2.1,0.38
12,C23,232,Gallbladder,2,12,8,17,12,0.97,0.66,0.13
13,C25,232,Pancreas,2,13,8,21,13,1.1,0.71,0.12
14,C32,232,Larynx,2,3,1,8,3,0.18,0.16,0.02
15,C33-34,232,"Trachea, bronchus and lung",2,32,21,49,32,2.6,1.8,0.31
16,C43,232,Melanoma of skin,2,2,2,2,2,0.13,0.11,0.02
17,C44,232,Non-melanoma skin cancer,2,16,13,20,16,1.3,0.88,0.15
18,C45,232,Mesothelioma,2,0,0,0,0,0.00,0.00,0.00
19,C46,232,Kaposi sarcoma,2,0,0,0,0,0.00,0.00,0.00
20,C50,232,Breast,2,291,262,324,291,22.4,15.9,2.4
21,C51,232,Vulva,2,10,7,13,10,0.85,0.55,0.11
22,C52,232,Vagina,2,2,1,3,2,0.18,0.11,0.03
23,C53,232,Cervix uteri,2,150,121,185,150,12.7,8.2,1.5
24,C54,232,Corpus uteri,2,13,12,15,13,1.0,0.71,0.11
25,C56,232,Ovary,2,65,58,73,65,5.5,3.6,0.65
29,C64,232,Kidney,2,15,13,18,15,1.2,0.82,0.15
30,C67,232,Bladder,2,13,10,17,13,1.0,0.71,0.12
31,C70-72,232," Brain, central nervous system",2,16,12,22,16,1.2,0.88,0.12
32,C73,232,Thyroid,2,26,23,29,26,2.1,1.4,0.24
33,C81,232,Hodgkin lymphoma,2,3,3,3,3,0.16,0.16,0.01
34,C82-86+C88,232,Non-Hodgkin lymphoma,2,35,29,42,35,2.6,1.9,0.28
35,C90,232,Multiple myeloma,2,6,3,11,6,0.60,0.33,0.08
36,C91-95,232,Leukaemia,2,46,39,55,46,3.3,2.5,0.35
