Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,408,All cancers,2,20404,20024,20792,20404,93.9,153.7,10.2
1,C00-06,408,"Lip, oral cavity",2,69,67,71,69,0.25,0.52,0.02
2,C07-08,408,Salivary glands,2,15,14,16,15,0.08,0.11,0.01
3,C09-10,408,Oropharynx,2,6,6,7,6,0.02,0.05,0.00
4,C11,408,Nasopharynx,2,71,70,72,71,0.33,0.53,0.04
5,C12-13,408,Hypopharynx,2,6,4,8,6,0.03,0.05,0.00
6,C15,408,Oesophagus,2,254,253,255,254,1.0,1.9,0.12
7,C16,408,Stomach,2,1505,1481,1530,1505,6.5,11.3,0.76
41,C18-C21,408,Colorectum,2,2064,-,-,2064,9.0,15.6,1.1
11,C22,408,Liver and intrahepatic bile ducts,2,1907,1845,1971,1907,8.2,14.4,0.99
12,C23,408,Gallbladder,2,464,414,520,464,1.9,3.5,0.23
13,C25,408,Pancreas,2,909,812,1017,909,3.7,6.9,0.42
14,C32,408,Larynx,2,66,53,82,66,0.30,0.50,0.04
15,C33-34,408,"Trachea, bronchus and lung",2,5926,5784,6071,5926,25.0,44.6,2.9
16,C43,408,Melanoma of skin,2,26,24,28,26,0.12,0.20,0.01
17,C44,408,Non-melanoma skin cancer,2,81,78,85,81,0.35,0.61,0.04
18,C45,408,Mesothelioma,2,33,23,47,33,0.13,0.25,0.01
19,C46,408,Kaposi sarcoma,2,2,1,5,2,0.01,0.02,0.00
20,C50,408,Breast,2,1796,1758,1835,1796,9.8,13.5,1.0
21,C51,408,Vulva,2,30,27,33,30,0.15,0.23,0.02
22,C52,408,Vagina,2,12,11,13,12,0.06,0.09,0.01
23,C53,408,Cervix uteri,2,1237,1212,1263,1237,6.8,9.3,0.71
24,C54,408,Corpus uteri,2,186,184,188,186,0.98,1.4,0.11
25,C56,408,Ovary,2,807,778,837,807,4.3,6.1,0.47
29,C64,408,Kidney,2,257,248,267,257,1.3,1.9,0.14
30,C67,408,Bladder,2,234,223,246,234,0.96,1.8,0.11
31,C70-72,408," Brain, central nervous system",2,396,384,409,396,2.1,3.0,0.23
32,C73,408,Thyroid,2,114,111,117,114,0.56,0.86,0.07
33,C81,408,Hodgkin lymphoma,2,29,19,44,29,0.17,0.22,0.01
34,C82-86+C88,408,Non-Hodgkin lymphoma,2,208,202,214,208,1.1,1.6,0.12
35,C90,408,Multiple myeloma,2,84,79,89,84,0.37,0.63,0.05
36,C91-95,408,Leukaemia,2,542,518,568,542,3.1,4.1,0.30
