Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,104,All cancers,1,27518,27076,27968,27518,114.9,103.4,12.1
1,C00-06,104,"Lip, oral cavity",1,952,909,998,952,3.9,3.6,0.43
2,C07-08,104,Salivary glands,1,62,54,71,62,0.25,0.23,0.04
3,C09-10,104,Oropharynx,1,358,318,403,358,1.5,1.4,0.18
4,C11,104,Nasopharynx,1,990,496,1977,990,3.7,3.7,0.43
5,C12-13,104,Hypopharynx,1,841,560,1263,841,3.3,3.2,0.39
6,C15,104,Oesophagus,1,2872,2501,3298,2872,11.2,10.8,1.3
7,C16,104,Stomach,1,3281,2725,3951,3281,14.1,12.3,1.6
41,C18-C21,104,Colorectum,1,1628,-,-,1628,7.2,6.1,0.75
11,C22,104,Liver and intrahepatic bile ducts,1,3873,3281,4572,3873,15.7,14.6,1.8
12,C23,104,Gallbladder,1,234,215,254,234,1.0,0.88,0.12
13,C25,104,Pancreas,1,400,363,440,400,1.7,1.5,0.19
14,C32,104,Larynx,1,692,639,749,692,2.8,2.6,0.32
15,C33-34,104,"Trachea, bronchus and lung",1,4580,4370,4800,4580,19.9,17.2,2.3
16,C43,104,Melanoma of skin,1,49,44,55,49,0.21,0.18,0.02
17,C44,104,Non-melanoma skin cancer,1,318,286,353,318,1.4,1.2,0.13
18,C45,104,Mesothelioma,1,6,3,14,6,0.02,0.02,0.00
19,C46,104,Kaposi sarcoma,1,3,0,28,3,0.01,0.01,0.00
26,C60,104,Penis,1,177,163,192,177,0.85,0.67,0.07
27,C61,104,Prostate,1,392,388,396,392,2.0,1.5,0.16
28,C62,104,Testis,1,41,37,46,41,0.14,0.15,0.01
29,C64,104,Kidney,1,238,229,248,238,1.1,0.89,0.12
30,C67,104,Bladder,1,394,381,407,394,1.8,1.5,0.20
31,C70-72,104," Brain, central nervous system",1,473,448,499,473,2.0,1.8,0.20
32,C73,104,Thyroid,1,68,66,70,68,0.31,0.26,0.03
33,C81,104,Hodgkin lymphoma,1,40,33,48,40,0.16,0.15,0.02
34,C82-86+C88,104,Non-Hodgkin lymphoma,1,675,655,696,675,2.7,2.5,0.30
35,C90,104,Multiple myeloma,1,94,89,99,94,0.40,0.35,0.05
36,C91-95,104,Leukaemia,1,885,844,928,885,3.7,3.3,0.32
