Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,458,All cancers,1,16980,16633,17334,16980,93.1,99.7,9.4
1,C00-06,458,"Lip, oral cavity",1,233,229,237,233,1.3,1.4,0.14
2,C07-08,458,Salivary glands,1,80,5,1177,80,0.40,0.47,0.04
3,C09-10,458,Oropharynx,1,75,72,78,75,0.40,0.44,0.04
4,C11,458,Nasopharynx,1,1174,573,2407,1174,6.5,6.9,0.81
5,C12-13,458,Hypopharynx,1,58,56,61,58,0.32,0.34,0.04
6,C15,458,Oesophagus,1,292,20,4296,292,1.6,1.7,0.19
7,C16,458,Stomach,1,857,556,1321,857,4.6,5.0,0.45
41,C18-C21,458,Colorectum,1,2004,-,-,2004,11.0,11.8,1.1
11,C22,458,Liver and intrahepatic bile ducts,1,1691,854,3349,1691,9.2,9.9,1.1
12,C23,458,Gallbladder,1,85,81,89,85,0.46,0.50,0.03
13,C25,458,Pancreas,1,520,80,3381,520,2.9,3.1,0.34
14,C32,458,Larynx,1,346,24,5090,346,1.9,2.0,0.20
15,C33-34,458,"Trachea, bronchus and lung",1,3691,2208,6171,3691,20.4,21.7,2.4
16,C43,458,Melanoma of skin,1,51,43,61,51,0.27,0.30,0.03
17,C44,458,Non-melanoma skin cancer,1,135,113,162,135,0.74,0.79,0.08
18,C45,458,Mesothelioma,1,14,1,206,14,0.08,0.08,0.01
19,C46,458,Kaposi sarcoma,1,11,7,16,11,0.06,0.06,0.01
26,C60,458,Penis,1,23,23,23,23,0.12,0.14,0.01
27,C61,458,Prostate,1,1058,835,1341,1058,5.7,6.2,0.31
28,C62,458,Testis,1,20,15,26,20,0.11,0.12,0.01
29,C64,458,Kidney,1,422,222,801,422,2.3,2.5,0.20
30,C67,458,Bladder,1,298,149,598,298,1.6,1.8,0.15
31,C70-72,458," Brain, central nervous system",1,453,31,6664,453,2.5,2.7,0.24
32,C73,458,Thyroid,1,68,49,95,68,0.37,0.40,0.03
33,C81,458,Hodgkin lymphoma,1,49,31,77,49,0.26,0.29,0.03
34,C82-86+C88,458,Non-Hodgkin lymphoma,1,741,498,1103,741,4.1,4.4,0.44
35,C90,458,Multiple myeloma,1,196,13,2883,196,1.1,1.2,0.13
36,C91-95,458,Leukaemia,1,939,303,2910,939,5.2,5.5,0.48
