Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,450,All cancers,1,6048,5842,6261,6048,78.9,41.5,8.1
1,C00-06,450,"Lip, oral cavity",1,195,97,390,195,2.8,1.3,0.27
2,C07-08,450,Salivary glands,1,35,20,60,35,0.48,0.24,0.06
3,C09-10,450,Oropharynx,1,109,7,1604,109,1.2,0.75,0.13
4,C11,450,Nasopharynx,1,38,3,559,38,0.44,0.26,0.04
5,C12-13,450,Hypopharynx,1,97,16,570,97,1.5,0.67,0.15
6,C15,450,Oesophagus,1,418,361,484,418,5.6,2.9,0.66
7,C16,450,Stomach,1,343,23,5046,343,4.9,2.4,0.58
41,C18-C21,450,Colorectum,1,292,-,-,292,4.0,2.0,0.43
11,C22,450,Liver and intrahepatic bile ducts,1,570,399,815,570,5.9,3.9,0.63
12,C23,450,Gallbladder,1,12,5,27,12,0.18,0.08,0.02
13,C25,450,Pancreas,1,115,45,297,115,1.4,0.79,0.16
14,C32,450,Larynx,1,61,29,127,61,0.89,0.42,0.11
15,C33-34,450,"Trachea, bronchus and lung",1,186,106,326,186,2.6,1.3,0.31
16,C43,450,Melanoma of skin,1,20,14,28,20,0.24,0.14,0.03
17,C44,450,Non-melanoma skin cancer,1,111,81,153,111,1.5,0.76,0.18
18,C45,450,Mesothelioma,1,10,1,67,10,0.10,0.07,0.01
19,C46,450,Kaposi sarcoma,1,0,0,0,0,0.00,0.00,0.00
26,C60,450,Penis,1,4,4,4,4,0.04,0.03,0.00
27,C61,450,Prostate,1,1404,1251,1575,1404,22.9,9.6,2.4
28,C62,450,Testis,1,10,7,15,10,0.12,0.07,0.02
29,C64,450,Kidney,1,83,49,139,83,0.80,0.57,0.07
30,C67,450,Bladder,1,233,172,315,233,3.4,1.6,0.38
31,C70-72,450," Brain, central nervous system",1,100,7,1471,100,0.98,0.69,0.09
32,C73,450,Thyroid,1,24,11,51,24,0.39,0.16,0.04
33,C81,450,Hodgkin lymphoma,1,55,39,77,55,0.52,0.38,0.05
34,C82-86+C88,450,Non-Hodgkin lymphoma,1,251,203,310,251,2.7,1.7,0.27
35,C90,450,Multiple myeloma,1,30,10,94,30,0.36,0.21,0.04
36,C91-95,450,Leukaemia,1,265,143,491,265,2.9,1.8,0.29
