Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,192,All cancers,1,15854,15594,16118,15854,133.1,282.6,13.8
1,C00-06,192,"Lip, oral cavity",1,330,271,402,330,3.1,5.9,0.36
2,C07-08,192,Salivary glands,1,65,41,103,65,0.56,1.2,0.06
3,C09-10,192,Oropharynx,1,278,210,369,278,2.6,5.0,0.32
4,C11,192,Nasopharynx,1,90,62,131,90,0.84,1.6,0.10
5,C12-13,192,Hypopharynx,1,53,33,86,53,0.50,0.94,0.06
6,C15,192,Oesophagus,1,755,661,862,755,7.1,13.5,0.86
7,C16,192,Stomach,1,575,496,667,575,4.9,10.3,0.58
41,C18-C21,192,Colorectum,1,1285,-,-,1285,10.2,22.9,1.1
11,C22,192,Liver and intrahepatic bile ducts,1,463,392,546,463,4.0,8.3,0.47
12,C23,192,Gallbladder,1,15,6,38,15,0.14,0.27,0.02
13,C25,192,Pancreas,1,512,438,599,512,4.5,9.1,0.53
14,C32,192,Larynx,1,833,736,943,833,7.4,14.9,0.92
15,C33-34,192,"Trachea, bronchus and lung",1,3659,3431,3902,3659,31.4,65.2,3.9
16,C43,192,Melanoma of skin,1,66,44,100,66,0.57,1.2,0.06
17,C44,192,Non-melanoma skin cancer,1,262,209,328,262,1.9,4.7,0.16
18,C45,192,Mesothelioma,1,7,2,27,7,0.08,0.12,0.01
19,C46,192,Kaposi sarcoma,1,10,3,31,10,0.13,0.18,0.01
26,C60,192,Penis,1,43,25,73,43,0.35,0.77,0.04
27,C61,192,Prostate,1,3548,3341,3767,3548,24.3,63.2,2.1
28,C62,192,Testis,1,18,8,42,18,0.22,0.32,0.02
29,C64,192,Kidney,1,195,151,252,195,1.8,3.5,0.21
30,C67,192,Bladder,1,572,493,664,572,4.3,10.2,0.45
31,C70-72,192," Brain, central nervous system",1,366,304,440,366,3.9,6.5,0.43
32,C73,192,Thyroid,1,45,27,76,45,0.40,0.80,0.05
33,C81,192,Hodgkin lymphoma,1,79,53,117,79,0.84,1.4,0.09
34,C82-86+C88,192,Non-Hodgkin lymphoma,1,300,245,367,300,3.1,5.4,0.35
35,C90,192,Multiple myeloma,1,196,152,253,196,1.7,3.5,0.21
36,C91-95,192,Leukaemia,1,352,291,426,352,3.8,6.3,0.37
