Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,646,All cancers,1,2324,2198,2457,2324,67.0,34.7,7.0
1,C00-06,646,"Lip, oral cavity",1,36,26,51,36,1.1,0.54,0.14
2,C07-08,646,Salivary glands,1,13,6,29,13,0.30,0.19,0.03
3,C09-10,646,Oropharynx,1,16,10,26,16,0.46,0.24,0.06
4,C11,646,Nasopharynx,1,16,9,27,16,0.35,0.24,0.03
5,C12-13,646,Hypopharynx,1,2,0,29,2,0.06,0.03,0.01
6,C15,646,Oesophagus,1,98,63,154,98,2.8,1.5,0.33
7,C16,646,Stomach,1,262,206,333,262,7.2,3.9,0.83
41,C18-C21,646,Colorectum,1,143,-,-,143,3.8,2.1,0.43
11,C22,646,Liver and intrahepatic bile ducts,1,251,197,319,251,6.9,3.8,0.77
12,C23,646,Gallbladder,1,0,0,0,0,0.00,0.00,0.00
13,C25,646,Pancreas,1,38,18,79,38,0.99,0.57,0.13
14,C32,646,Larynx,1,46,31,68,46,1.4,0.69,0.18
15,C33-34,646,"Trachea, bronchus and lung",1,146,104,205,146,4.1,2.2,0.47
16,C43,646,Melanoma of skin,1,10,7,14,10,0.29,0.15,0.04
17,C44,646,Non-melanoma skin cancer,1,20,16,25,20,0.61,0.30,0.09
18,C45,646,Mesothelioma,1,0,0,0,0,0.00,0.00,0.00
19,C46,646,Kaposi sarcoma,1,59,43,81,59,1.1,0.88,0.12
26,C60,646,Penis,1,41,33,51,41,1.0,0.61,0.10
27,C61,646,Prostate,1,635,504,800,635,23.9,9.5,2.4
28,C62,646,Testis,1,5,4,6,5,0.11,0.07,0.02
29,C64,646,Kidney,1,23,14,38,23,0.40,0.34,0.04
30,C67,646,Bladder,1,15,10,23,15,0.44,0.22,0.05
31,C70-72,646," Brain, central nervous system",1,59,37,93,59,1.2,0.88,0.11
32,C73,646,Thyroid,1,4,3,5,4,0.14,0.06,0.02
33,C81,646,Hodgkin lymphoma,1,19,15,25,19,0.28,0.28,0.02
34,C82-86+C88,646,Non-Hodgkin lymphoma,1,102,80,130,102,2.2,1.5,0.23
35,C90,646,Multiple myeloma,1,30,14,65,30,0.78,0.45,0.10
36,C91-95,646,Leukaemia,1,85,60,120,85,1.7,1.3,0.16
