Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,40,All cancers,1,12167,11901,12439,12167,109.5,271.8,11.6
1,C00-06,40,"Lip, oral cavity",1,170,131,220,170,1.9,3.8,0.24
2,C07-08,40,Salivary glands,1,36,25,52,36,0.30,0.80,0.03
3,C09-10,40,Oropharynx,1,154,121,196,154,1.7,3.4,0.22
4,C11,40,Nasopharynx,1,18,10,32,18,0.16,0.40,0.02
5,C12-13,40,Hypopharynx,1,83,59,117,83,0.93,1.9,0.13
6,C15,40,Oesophagus,1,338,286,399,338,3.6,7.6,0.45
7,C16,40,Stomach,1,448,393,511,448,3.9,10.0,0.43
41,C18-C21,40,Colorectum,1,1318,-,-,1318,11.2,29.5,1.2
11,C22,40,Liver and intrahepatic bile ducts,1,687,601,785,687,6.4,15.4,0.81
12,C23,40,Gallbladder,1,22,15,33,22,0.21,0.49,0.02
13,C25,40,Pancreas,1,1020,918,1133,1020,9.4,22.8,1.1
14,C32,40,Larynx,1,135,106,171,135,1.4,3.0,0.17
15,C33-34,40,"Trachea, bronchus and lung",1,2506,2363,2657,2506,24.3,56.0,3.1
16,C43,40,Melanoma of skin,1,230,190,278,230,2.1,5.1,0.23
17,C44,40,Non-melanoma skin cancer,1,98,76,126,98,0.67,2.2,0.05
18,C45,40,Mesothelioma,1,72,52,100,72,0.66,1.6,0.08
19,C46,40,Kaposi sarcoma,1,0,0,0,0,0.00,0.00,0.00
26,C60,40,Penis,1,26,16,43,26,0.20,0.58,0.02
27,C61,40,Prostate,1,1372,1246,1511,1372,9.5,30.7,0.77
28,C62,40,Testis,1,17,10,29,17,0.26,0.38,0.02
29,C64,40,Kidney,1,406,338,487,406,3.5,9.1,0.39
30,C67,40,Bladder,1,583,488,696,583,4.5,13.0,0.39
31,C70-72,40," Brain, central nervous system",1,358,307,418,358,4.6,8.0,0.51
32,C73,40,Thyroid,1,87,64,118,87,0.76,1.9,0.09
33,C81,40,Hodgkin lymphoma,1,19,11,32,19,0.18,0.42,0.02
34,C82-86+C88,40,Non-Hodgkin lymphoma,1,391,340,450,391,3.3,8.7,0.34
35,C90,40,Multiple myeloma,1,201,166,244,201,1.7,4.5,0.20
36,C91-95,40,Leukaemia,1,491,426,566,491,4.3,11.0,0.42
