Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,752,All cancers,2,12361,12081,12647,12361,80.0,242.5,8.3
1,C00-06,752,"Lip, oral cavity",2,122,85,176,122,0.73,2.4,0.08
2,C07-08,752,Salivary glands,2,15,9,25,15,0.09,0.29,0.01
3,C09-10,752,Oropharynx,2,15,9,26,15,0.12,0.29,0.02
4,C11,752,Nasopharynx,2,2,1,7,2,0.01,0.04,0.00
5,C12-13,752,Hypopharynx,2,10,5,22,10,0.06,0.20,0.01
6,C15,752,Oesophagus,2,171,128,228,171,1.0,3.4,0.11
7,C16,752,Stomach,2,223,182,274,223,1.6,4.4,0.17
41,C18-C21,752,Colorectum,2,1568,-,-,1568,9.4,30.8,0.97
11,C22,752,Liver and intrahepatic bile ducts,2,305,258,361,305,1.8,6.0,0.19
12,C23,752,Gallbladder,2,119,83,171,119,0.72,2.3,0.08
13,C25,752,Pancreas,2,1171,1061,1293,1171,7.0,23.0,0.77
14,C32,752,Larynx,2,11,6,21,11,0.07,0.22,0.01
15,C33-34,752,"Trachea, bronchus and lung",2,2098,1974,2230,2098,13.7,41.2,1.7
16,C43,752,Melanoma of skin,2,233,195,279,233,1.5,4.6,0.16
17,C44,752,Non-melanoma skin cancer,2,39,27,57,39,0.14,0.77,0.01
18,C45,752,Mesothelioma,2,41,27,62,41,0.25,0.80,0.03
19,C46,752,Kaposi sarcoma,2,0,0,0,0,0.00,0.00,0.00
20,C50,752,Breast,2,1535,1402,1680,1535,11.9,30.1,1.3
21,C51,752,Vulva,2,96,67,138,96,0.49,1.9,0.04
22,C52,752,Vagina,2,13,7,23,13,0.11,0.26,0.01
23,C53,752,Cervix uteri,2,238,190,298,238,2.0,4.7,0.20
24,C54,752,Corpus uteri,2,387,329,455,387,2.2,7.6,0.23
25,C56,752,Ovary,2,543,477,618,543,4.2,10.7,0.50
29,C64,752,Kidney,2,228,187,278,228,1.3,4.5,0.14
30,C67,752,Bladder,2,266,223,318,266,1.3,5.2,0.12
31,C70-72,752," Brain, central nervous system",2,345,270,440,345,3.8,6.8,0.41
32,C73,752,Thyroid,2,55,40,75,55,0.28,1.1,0.03
33,C81,752,Hodgkin lymphoma,2,14,8,24,14,0.07,0.27,0.01
34,C82-86+C88,752,Non-Hodgkin lymphoma,2,341,285,408,341,1.7,6.7,0.16
35,C90,752,Multiple myeloma,2,213,165,276,213,1.2,4.2,0.13
36,C91-95,752,Leukaemia,2,354,296,424,354,2.2,7.0,0.20
