Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,148,All cancers,1,3937,3772,4109,3937,104.4,45.3,11.9
1,C00-06,148,"Lip, oral cavity",1,29,20,42,29,0.67,0.33,0.07
2,C07-08,148,Salivary glands,1,34,26,45,34,0.51,0.39,0.05
3,C09-10,148,Oropharynx,1,0,0,0,0,0.00,0.00,0.00
4,C11,148,Nasopharynx,1,15,10,22,15,0.45,0.17,0.06
5,C12-13,148,Hypopharynx,1,0,0,0,0,0.00,0.00,0.00
6,C15,148,Oesophagus,1,40,27,60,40,1.1,0.46,0.10
7,C16,148,Stomach,1,137,110,170,137,3.2,1.6,0.41
41,C18-C21,148,Colorectum,1,127,-,-,127,2.7,1.5,0.23
11,C22,148,Liver and intrahepatic bile ducts,1,918,844,998,918,22.3,10.6,2.6
12,C23,148,Gallbladder,1,3,1,14,3,0.21,0.03,0.00
13,C25,148,Pancreas,1,62,45,86,62,1.9,0.71,0.23
14,C32,148,Larynx,1,22,16,30,22,0.34,0.25,0.03
15,C33-34,148,"Trachea, bronchus and lung",1,129,105,159,129,3.4,1.5,0.41
16,C43,148,Melanoma of skin,1,12,11,14,12,0.36,0.14,0.04
17,C44,148,Non-melanoma skin cancer,1,5,4,6,5,0.12,0.06,0.01
18,C45,148,Mesothelioma,1,16,8,31,16,0.55,0.18,0.07
19,C46,148,Kaposi sarcoma,1,15,10,22,15,0.38,0.17,0.05
26,C60,148,Penis,1,0,0,0,0,0.00,0.00,0.00
27,C61,148,Prostate,1,1514,1469,1561,1514,49.4,17.4,6.3
28,C62,148,Testis,1,12,9,17,12,0.31,0.14,0.04
29,C64,148,Kidney,1,65,55,77,65,1.0,0.75,0.09
30,C67,148,Bladder,1,115,104,127,115,2.5,1.3,0.28
31,C70-72,148," Brain, central nervous system",1,17,11,26,17,0.51,0.20,0.07
32,C73,148,Thyroid,1,25,22,28,25,0.68,0.29,0.11
33,C81,148,Hodgkin lymphoma,1,20,14,28,20,0.21,0.23,0.01
34,C82-86+C88,148,Non-Hodgkin lymphoma,1,200,180,222,200,3.2,2.3,0.32
35,C90,148,Multiple myeloma,1,9,5,17,9,0.24,0.10,0.03
36,C91-95,148,Leukaemia,1,29,21,39,29,0.57,0.33,0.04
