Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,466,All cancers,1,4209,4038,4387,4209,89.1,39.1,9.4
1,C00-06,466,"Lip, oral cavity",1,72,49,107,72,1.5,0.67,0.17
2,C07-08,466,Salivary glands,1,21,8,58,21,0.50,0.20,0.05
3,C09-10,466,Oropharynx,1,11,3,41,11,0.29,0.10,0.04
4,C11,466,Nasopharynx,1,10,4,26,10,0.15,0.09,0.01
5,C12-13,466,Hypopharynx,1,6,1,40,6,0.11,0.06,0.01
6,C15,466,Oesophagus,1,123,84,179,123,2.6,1.1,0.30
7,C16,466,Stomach,1,673,559,810,673,15.6,6.3,1.8
41,C18-C21,466,Colorectum,1,325,-,-,325,6.8,3.0,0.75
11,C22,466,Liver and intrahepatic bile ducts,1,563,452,701,563,11.2,5.2,1.3
12,C23,466,Gallbladder,1,3,0,44,3,0.06,0.03,0.01
13,C25,466,Pancreas,1,136,99,187,136,3.3,1.3,0.40
14,C32,466,Larynx,1,40,26,62,40,1.0,0.37,0.12
15,C33-34,466,"Trachea, bronchus and lung",1,189,143,250,189,4.5,1.8,0.54
16,C43,466,Melanoma of skin,1,14,7,28,14,0.33,0.13,0.04
17,C44,466,Non-melanoma skin cancer,1,62,53,73,62,1.5,0.58,0.19
18,C45,466,Mesothelioma,1,5,0,74,5,0.10,0.05,0.01
19,C46,466,Kaposi sarcoma,1,38,27,53,38,0.58,0.35,0.06
26,C60,466,Penis,1,3,1,9,3,0.04,0.03,0.00
27,C61,466,Prostate,1,419,376,468,419,13.1,3.9,1.3
28,C62,466,Testis,1,17,9,32,17,0.30,0.16,0.04
29,C64,466,Kidney,1,99,78,126,99,1.3,0.92,0.11
30,C67,466,Bladder,1,245,213,282,245,5.7,2.3,0.66
31,C70-72,466," Brain, central nervous system",1,69,48,100,69,1.3,0.64,0.14
32,C73,466,Thyroid,1,22,16,30,22,0.64,0.20,0.07
33,C81,466,Hodgkin lymphoma,1,37,27,51,37,0.43,0.34,0.04
34,C82-86+C88,466,Non-Hodgkin lymphoma,1,179,145,220,179,2.4,1.7,0.24
35,C90,466,Multiple myeloma,1,10,1,77,10,0.24,0.09,0.03
36,C91-95,466,Leukaemia,1,68,44,104,68,0.93,0.63,0.09
