Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,662,All cancers,1,265,225,313,265,199.3,290.8,22.2
1,C00-06,662,"Lip, oral cavity",1,10,1,147,10,8.4,11.0,1.2
2,C07-08,662,Salivary glands,1,0,0,0,0,0.00,0.00,0.00
3,C09-10,662,Oropharynx,1,1,0,15,1,0.92,1.1,0.08
4,C11,662,Nasopharynx,1,0,0,0,0,0.00,0.00,0.00
5,C12-13,662,Hypopharynx,1,0,0,0,0,0.00,0.00,0.00
6,C15,662,Oesophagus,1,4,0,59,4,3.5,4.4,0.47
7,C16,662,Stomach,1,18,4,89,18,13.1,19.8,1.5
41,C18-C21,662,Colorectum,1,21,-,-,21,15.4,23.0,1.8
11,C22,662,Liver and intrahepatic bile ducts,1,3,0,43,3,1.7,3.3,0.09
12,C23,662,Gallbladder,1,0,0,0,0,0.00,0.00,0.00
13,C25,662,Pancreas,1,5,1,39,5,3.8,5.5,0.56
14,C32,662,Larynx,1,3,0,44,3,2.2,3.3,0.24
15,C33-34,662,"Trachea, bronchus and lung",1,21,8,58,21,16.5,23.0,2.3
16,C43,662,Melanoma of skin,1,0,0,0,0,0.00,0.00,0.00
17,C44,662,Non-melanoma skin cancer,1,0,0,0,0,0.00,0.00,0.00
18,C45,662,Mesothelioma,1,0,0,0,0,0.00,0.00,0.00
19,C46,662,Kaposi sarcoma,1,0,0,0,0,0.00,0.00,0.00
26,C60,662,Penis,1,5,0,74,5,3.7,5.5,0.43
27,C61,662,Prostate,1,130,57,298,130,93.9,142.7,11.2
28,C62,662,Testis,1,0,0,0,0,0.00,0.00,0.00
29,C64,662,Kidney,1,3,0,44,3,2.9,3.3,0.28
30,C67,662,Bladder,1,2,0,29,2,1.4,2.2,0.15
31,C70-72,662," Brain, central nervous system",1,0,0,0,0,0.00,0.00,0.00
32,C73,662,Thyroid,1,0,0,0,0,0.00,0.00,0.00
33,C81,662,Hodgkin lymphoma,1,5,0,74,5,4.6,5.5,0.37
34,C82-86+C88,662,Non-Hodgkin lymphoma,1,10,1,147,10,8.9,11.0,1.1
35,C90,662,Multiple myeloma,1,3,0,44,3,2.5,3.3,0.56
36,C91-95,662,Leukaemia,1,7,0,103,7,5.4,7.7,0.82
