Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,840,All cancers,2,1096291,1093269,1099321,1096291,341.7,648.1,31.7
1,C00-06,840,"Lip, oral cavity",2,8669,8387,8960,8669,2.7,5.1,0.31
2,C07-08,840,Salivary glands,2,2136,2002,2279,2136,0.76,1.3,0.08
3,C09-10,840,Oropharynx,2,2443,2210,2701,2443,0.83,1.4,0.10
4,C11,840,Nasopharynx,2,588,502,689,588,0.24,0.35,0.02
5,C12-13,840,Hypopharynx,2,478,404,566,478,0.16,0.28,0.02
6,C15,840,Oesophagus,2,3990,3804,4185,3990,1.1,2.4,0.14
7,C16,840,Stomach,2,10161,9838,10494,10161,3.2,6.0,0.36
41,C18-C21,840,Colorectum,2,76014,-,-,76014,24.2,44.9,2.7
11,C22,840,Liver and intrahepatic bile ducts,2,12457,12010,12920,12457,3.5,7.4,0.44
12,C23,840,Gallbladder,2,3156,2992,3328,3156,0.85,1.9,0.10
13,C25,840,Pancreas,2,28529,27966,29103,28529,7.5,16.9,0.88
14,C32,840,Larynx,2,2451,2259,2660,2451,0.81,1.5,0.10
15,C33-34,840,"Trachea, bronchus and lung",2,113690,111858,115552,113690,30.4,67.2,3.8
16,C43,840,Melanoma of skin,2,40626,39801,41468,40626,14.4,24.0,1.5
17,C44,840,Non-melanoma skin cancer,2,194158,122589,307509,194158,42.2,114.8,4.2
18,C45,840,Mesothelioma,2,880,789,981,880,0.24,0.52,0.03
19,C46,840,Kaposi sarcoma,2,116,85,158,116,0.03,0.07,0.00
20,C50,840,Breast,2,274375,271898,276875,274375,95.9,162.2,10.4
21,C51,840,Vulva,2,6228,5996,6469,6228,1.8,3.7,0.21
22,C52,840,Vagina,2,1436,1323,1559,1436,0.42,0.85,0.05
23,C53,840,Cervix uteri,2,13920,13486,14368,13920,6.3,8.2,0.61
24,C54,840,Corpus uteri,2,66055,65106,67018,66055,22.5,39.1,2.7
25,C56,840,Ovary,2,21179,20875,21487,21179,7.3,12.5,0.81
29,C64,840,Kidney,2,25210,24652,25780,25210,8.7,14.9,0.98
30,C67,840,Bladder,2,18747,18246,19262,18747,4.6,11.1,0.54
31,C70-72,840," Brain, central nervous system",2,10906,10457,11374,10906,4.7,6.5,0.43
32,C73,840,Thyroid,2,38620,37307,39979,38620,18.3,22.8,1.7
33,C81,840,Hodgkin lymphoma,2,3757,3485,4050,3757,2.0,2.2,0.16
34,C82-86+C88,840,Non-Hodgkin lymphoma,2,34486,33868,35116,34486,10.5,20.4,1.2
35,C90,840,Multiple myeloma,2,14003,13560,14460,14003,3.9,8.3,0.48
36,C91-95,840,Leukaemia,2,25719,25055,26400,25719,8.9,15.2,0.87
