Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,458,All cancers,1,24892,24506,25284,24892,137.9,146.1,14.3
1,C00-06,458,"Lip, oral cavity",1,433,420,446,433,2.4,2.5,0.28
2,C07-08,458,Salivary glands,1,172,15,2027,172,0.91,1.0,0.10
3,C09-10,458,Oropharynx,1,118,112,125,118,0.64,0.69,0.07
4,C11,458,Nasopharynx,1,1634,653,4087,1634,8.9,9.6,1.0
5,C12-13,458,Hypopharynx,1,101,94,108,101,0.56,0.59,0.07
6,C15,458,Oesophagus,1,312,26,3676,312,1.7,1.8,0.21
7,C16,458,Stomach,1,1024,637,1645,1024,5.6,6.0,0.58
41,C18-C21,458,Colorectum,1,3873,-,-,3873,21.4,22.7,2.5
11,C22,458,Liver and intrahepatic bile ducts,1,1733,912,3295,1733,9.5,10.2,1.1
12,C23,458,Gallbladder,1,119,112,126,119,0.64,0.70,0.03
13,C25,458,Pancreas,1,545,90,3298,545,3.0,3.2,0.35
14,C32,458,Larynx,1,569,48,6705,569,3.2,3.3,0.38
15,C33-34,458,"Trachea, bronchus and lung",1,4196,2455,7172,4196,23.2,24.6,2.7
16,C43,458,Melanoma of skin,1,81,63,105,81,0.44,0.48,0.05
17,C44,458,Non-melanoma skin cancer,1,324,217,483,324,1.8,1.9,0.19
18,C45,458,Mesothelioma,1,16,1,189,16,0.09,0.09,0.01
19,C46,458,Kaposi sarcoma,1,25,11,58,25,0.13,0.15,0.01
26,C60,458,Penis,1,72,69,76,72,0.38,0.42,0.04
27,C61,458,Prostate,1,2360,1454,3831,2360,12.9,13.9,1.5
28,C62,458,Testis,1,132,24,721,132,0.72,0.77,0.05
29,C64,458,Kidney,1,728,264,2007,728,4.1,4.3,0.44
30,C67,458,Bladder,1,762,149,3904,762,4.2,4.5,0.48
31,C70-72,458," Brain, central nervous system",1,490,42,5774,490,2.8,2.9,0.25
32,C73,458,Thyroid,1,274,79,953,274,1.5,1.6,0.16
33,C81,458,Hodgkin lymphoma,1,166,41,665,166,0.90,0.97,0.08
34,C82-86+C88,458,Non-Hodgkin lymphoma,1,1218,669,2219,1218,6.7,7.2,0.74
35,C90,458,Multiple myeloma,1,229,19,2698,229,1.3,1.3,0.15
36,C91-95,458,Leukaemia,1,1118,325,3846,1118,6.7,6.6,0.56
