Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,398,All cancers,1,16947,16675,17223,16947,184.4,181.7,20.7
1,C00-06,398,"Lip, oral cavity",1,435,365,518,435,4.6,4.7,0.58
2,C07-08,398,Salivary glands,1,76,46,125,76,0.81,0.81,0.10
3,C09-10,398,Oropharynx,1,112,79,160,112,1.2,1.2,0.15
4,C11,398,Nasopharynx,1,64,41,101,64,0.67,0.69,0.08
5,C12-13,398,Hypopharynx,1,53,32,87,53,0.56,0.57,0.08
6,C15,398,Oesophagus,1,556,476,649,556,6.1,6.0,0.79
7,C16,398,Stomach,1,1857,1691,2039,1857,20.3,19.9,2.6
41,C18-C21,398,Colorectum,1,1782,-,-,1782,19.6,19.1,2.5
11,C22,398,Liver and intrahepatic bile ducts,1,714,622,819,714,7.8,7.7,1.0
12,C23,398,Gallbladder,1,29,16,54,29,0.32,0.31,0.04
13,C25,398,Pancreas,1,595,513,690,595,6.4,6.4,0.83
14,C32,398,Larynx,1,466,393,553,466,5.0,5.0,0.65
15,C33-34,398,"Trachea, bronchus and lung",1,3822,3601,4056,3822,41.4,41.0,5.4
16,C43,398,Melanoma of skin,1,113,81,158,113,1.2,1.2,0.14
17,C44,398,Non-melanoma skin cancer,1,740,649,844,740,8.4,7.9,0.96
18,C45,398,Mesothelioma,1,30,15,58,30,0.32,0.32,0.04
19,C46,398,Kaposi sarcoma,1,18,8,43,18,0.21,0.19,0.02
26,C60,398,Penis,1,38,22,67,38,0.42,0.41,0.05
27,C61,398,Prostate,1,1359,1232,1499,1359,15.5,14.6,2.0
28,C62,398,Testis,1,132,97,179,132,1.4,1.4,0.12
29,C64,398,Kidney,1,634,546,736,634,6.7,6.8,0.81
30,C67,398,Bladder,1,592,510,687,592,6.5,6.4,0.82
31,C70-72,398," Brain, central nervous system",1,409,343,487,409,4.3,4.4,0.43
32,C73,398,Thyroid,1,92,63,135,92,0.96,0.99,0.11
33,C81,398,Hodgkin lymphoma,1,102,71,146,102,1.1,1.1,0.10
34,C82-86+C88,398,Non-Hodgkin lymphoma,1,233,184,295,233,2.5,2.5,0.28
35,C90,398,Multiple myeloma,1,70,45,108,70,0.74,0.75,0.09
36,C91-95,398,Leukaemia,1,340,272,425,340,3.7,3.7,0.36
