Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,246,All cancers,2,17923,17565,18288,17923,266.7,637.0,25.6
1,C00-06,246,"Lip, oral cavity",2,218,186,256,218,2.8,7.8,0.33
2,C07-08,246,Salivary glands,2,38,26,55,38,0.61,1.4,0.06
3,C09-10,246,Oropharynx,2,33,22,49,33,0.58,1.2,0.07
4,C11,246,Nasopharynx,2,6,2,15,6,0.14,0.21,0.02
5,C12-13,246,Hypopharynx,2,4,2,11,4,0.07,0.14,0.01
6,C15,246,Oesophagus,2,109,87,136,109,1.2,3.9,0.14
7,C16,246,Stomach,2,245,215,279,245,3.1,8.7,0.36
41,C18-C21,246,Colorectum,2,1897,-,-,1897,23.6,67.4,2.6
11,C22,246,Liver and intrahepatic bile ducts,2,226,193,265,226,2.6,8.0,0.28
12,C23,246,Gallbladder,2,56,43,74,56,0.66,2.0,0.07
13,C25,246,Pancreas,2,775,713,843,775,8.1,27.5,0.92
14,C32,246,Larynx,2,15,8,26,15,0.20,0.53,0.03
15,C33-34,246,"Trachea, bronchus and lung",2,1240,1158,1328,1240,14.2,44.1,1.8
16,C43,246,Melanoma of skin,2,1100,1017,1189,1100,21.6,39.1,2.2
17,C44,246,Non-melanoma skin cancer,2,1120,1038,1208,1120,9.2,39.8,0.78
18,C45,246,Mesothelioma,2,38,24,59,38,0.42,1.4,0.04
19,C46,246,Kaposi sarcoma,2,3,1,9,3,0.01,0.11,0.00
20,C50,246,Breast,2,5378,5210,5551,5378,92.3,191.1,10.2
21,C51,246,Vulva,2,140,114,171,140,1.7,5.0,0.19
22,C52,246,Vagina,2,23,14,38,23,0.33,0.82,0.04
23,C53,246,Cervix uteri,2,179,152,211,179,4.6,6.4,0.43
24,C54,246,Corpus uteri,2,909,845,978,909,12.4,32.3,1.5
25,C56,246,Ovary,2,457,414,505,457,7.4,16.2,0.82
29,C64,246,Kidney,2,437,392,487,437,6.1,15.5,0.68
30,C67,246,Bladder,2,264,230,303,264,2.9,9.4,0.31
31,C70-72,246," Brain, central nervous system",2,180,153,211,180,3.8,6.4,0.36
32,C73,246,Thyroid,2,501,448,560,501,12.3,17.8,1.2
33,C81,246,Hodgkin lymphoma,2,72,56,93,72,2.4,2.6,0.18
34,C82-86+C88,246,Non-Hodgkin lymphoma,2,692,634,755,692,9.5,24.6,1.1
35,C90,246,Multiple myeloma,2,220,189,256,220,2.5,7.8,0.31
36,C91-95,246,Leukaemia,2,329,291,372,329,6.1,11.7,0.54
