Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,203,All cancers,2,30643,30206,31087,30643,254.9,562.6,25.0
1,C00-06,203,"Lip, oral cavity",2,353,289,431,353,2.9,6.5,0.34
2,C07-08,203,Salivary glands,2,69,53,90,69,0.57,1.3,0.06
3,C09-10,203,Oropharynx,2,175,136,225,175,1.6,3.2,0.20
4,C11,203,Nasopharynx,2,14,8,26,14,0.13,0.26,0.02
5,C12-13,203,Hypopharynx,2,20,12,32,20,0.21,0.37,0.03
6,C15,203,Oesophagus,2,116,83,162,116,0.91,2.1,0.11
7,C16,203,Stomach,2,506,438,584,506,3.6,9.3,0.41
41,C18-C21,203,Colorectum,2,3192,-,-,3192,23.4,58.6,2.7
11,C22,203,Liver and intrahepatic bile ducts,2,397,342,462,397,2.5,7.3,0.29
12,C23,203,Gallbladder,2,230,180,294,230,1.4,4.2,0.17
13,C25,203,Pancreas,2,1268,1170,1374,1268,8.4,23.3,1.0
14,C32,203,Larynx,2,51,34,76,51,0.38,0.94,0.05
15,C33-34,203,"Trachea, bronchus and lung",2,2483,2316,2661,2483,17.6,45.6,2.2
16,C43,203,Melanoma of skin,2,1402,1272,1546,1402,14.5,25.7,1.5
17,C44,203,Non-melanoma skin cancer,2,1984,1841,2138,1984,10.3,36.4,0.92
18,C45,203,Mesothelioma,2,18,12,28,18,0.15,0.33,0.02
19,C46,203,Kaposi sarcoma,2,5,2,16,5,0.02,0.09,0.00
20,C50,203,Breast,2,7732,7370,8111,7732,72.5,142.0,7.8
21,C51,203,Vulva,2,272,216,343,272,1.9,5.0,0.21
22,C52,203,Vagina,2,61,46,81,61,0.43,1.1,0.05
23,C53,203,Cervix uteri,2,658,581,745,658,8.0,12.1,0.79
24,C54,203,Corpus uteri,2,1707,1581,1843,1707,14.5,31.3,1.8
25,C56,203,Ovary,2,920,862,982,920,8.0,16.9,0.95
29,C64,203,Kidney,2,1075,951,1215,1075,8.2,19.7,1.0
30,C67,203,Bladder,2,847,764,939,847,5.6,15.6,0.69
31,C70-72,203," Brain, central nervous system",2,409,326,514,409,4.1,7.5,0.42
32,C73,203,Thyroid,2,1058,958,1168,1058,14.4,19.4,1.4
33,C81,203,Hodgkin lymphoma,2,120,88,163,120,1.8,2.2,0.16
34,C82-86+C88,203,Non-Hodgkin lymphoma,2,862,776,957,862,7.0,15.8,0.83
35,C90,203,Multiple myeloma,2,296,238,368,296,2.2,5.4,0.27
36,C91-95,203,Leukaemia,2,736,651,832,736,6.0,13.5,0.59
