Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,840,All cancers,1,1283898,1280421,1287385,1283898,401.7,775.0,37.1
1,C00-06,840,"Lip, oral cavity",1,18901,18470,19342,18901,6.6,11.4,0.81
2,C07-08,840,Salivary glands,1,2958,2799,3126,2958,0.96,1.8,0.10
3,C09-10,840,Oropharynx,1,11837,11470,12216,11837,4.5,7.2,0.56
4,C11,840,Nasopharynx,1,1420,1268,1591,1420,0.60,0.86,0.07
5,C12-13,840,Hypopharynx,1,1838,1660,2035,1838,0.62,1.1,0.08
6,C15,840,Oesophagus,1,14757,14396,15127,14757,4.7,8.9,0.59
7,C16,840,Stomach,1,15393,14900,15902,15393,5.1,9.3,0.60
41,C18-C21,840,Colorectum,1,84172,-,-,84172,30.1,50.8,3.4
11,C22,840,Liver and intrahepatic bile ducts,1,31035,29948,32161,31035,10.3,18.7,1.4
12,C23,840,Gallbladder,1,1563,1448,1687,1563,0.47,0.94,0.06
13,C25,840,Pancreas,1,31598,31034,32172,31598,9.8,19.1,1.2
14,C32,840,Larynx,1,9721,9406,10047,9721,3.3,5.9,0.41
15,C33-34,840,"Trachea, bronchus and lung",1,112343,110749,113960,112343,33.7,67.8,4.2
16,C43,840,Melanoma of skin,1,60762,59795,61745,60762,19.3,36.7,2.2
17,C44,840,Non-melanoma skin cancer,1,353481,245253,509469,353481,89.6,213.4,8.6
18,C45,840,Mesothelioma,1,2234,2098,2379,2234,0.59,1.4,0.06
19,C46,840,Kaposi sarcoma,1,992,909,1082,992,0.46,0.60,0.04
26,C60,840,Penis,1,1671,1549,1802,1671,0.53,1.0,0.06
27,C61,840,Prostate,1,230125,221508,239077,230125,75.2,138.9,9.7
28,C62,840,Testis,1,9404,9081,9739,9404,5.5,5.7,0.42
29,C64,840,Kidney,1,46549,45828,47281,46549,17.2,28.1,2.0
30,C67,840,Bladder,1,61657,60705,62624,61657,17.3,37.2,2.0
31,C70-72,840," Brain, central nervous system",1,14034,13507,14582,14034,6.3,8.5,0.60
32,C73,840,Thyroid,1,13549,12990,14132,13549,5.9,8.2,0.61
33,C81,840,Hodgkin lymphoma,1,4779,4586,4980,4779,2.5,2.9,0.21
34,C82-86+C88,840,Non-Hodgkin lymphoma,1,43470,42768,44183,43470,14.9,26.2,1.6
35,C90,840,Multiple myeloma,1,18255,17626,18906,18255,5.7,11.0,0.68
36,C91-95,840,Leukaemia,1,37425,36292,38593,37425,13.6,22.6,1.4
