Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,598,All cancers,1,5389,5195,5590,5389,181.7,113.6,18.4
1,C00-06,598,"Lip, oral cavity",1,713,48,10489,713,22.6,15.0,2.7
2,C07-08,598,Salivary glands,1,21,1,309,21,0.61,0.44,0.05
3,C09-10,598,Oropharynx,1,91,88,95,91,3.0,1.9,0.40
4,C11,598,Nasopharynx,1,15,1,221,15,0.40,0.32,0.05
5,C12-13,598,Hypopharynx,1,8,8,8,8,0.31,0.17,0.02
6,C15,598,Oesophagus,1,134,37,487,134,4.8,2.8,0.52
7,C16,598,Stomach,1,275,65,1169,275,10.1,5.8,1.1
41,C18-C21,598,Colorectum,1,393,-,-,393,15.2,8.3,1.6
11,C22,598,Liver and intrahepatic bile ducts,1,439,304,633,439,14.5,9.3,1.7
12,C23,598,Gallbladder,1,33,2,485,33,1.6,0.70,0.13
13,C25,598,Pancreas,1,65,39,108,65,2.3,1.4,0.25
14,C32,598,Larynx,1,95,6,1398,95,3.4,2.0,0.41
15,C33-34,598,"Trachea, bronchus and lung",1,384,194,761,384,13.6,8.1,1.7
16,C43,598,Melanoma of skin,1,95,94,96,95,3.1,2.0,0.37
17,C44,598,Non-melanoma skin cancer,1,368,359,377,368,15.2,7.8,1.5
18,C45,598,Mesothelioma,1,3,3,3,3,0.12,0.06,0.01
19,C46,598,Kaposi sarcoma,1,8,6,10,8,0.17,0.17,0.01
26,C60,598,Penis,1,44,33,58,44,2.4,0.93,0.07
27,C61,598,Prostate,1,798,347,1834,798,28.3,16.8,3.5
28,C62,598,Testis,1,50,47,53,50,1.1,1.1,0.08
29,C64,598,Kidney,1,44,44,44,44,1.6,0.93,0.18
30,C67,598,Bladder,1,105,14,798,105,3.8,2.2,0.48
31,C70-72,598," Brain, central nervous system",1,46,46,46,46,1.4,0.97,0.17
32,C73,598,Thyroid,1,74,5,1089,74,2.3,1.6,0.26
33,C81,598,Hodgkin lymphoma,1,27,2,397,27,0.55,0.57,0.04
34,C82-86+C88,598,Non-Hodgkin lymphoma,1,281,56,1419,281,8.0,5.9,0.81
35,C90,598,Multiple myeloma,1,33,9,122,33,1.2,0.70,0.12
36,C91-95,598,Leukaemia,1,187,96,365,187,4.6,3.9,0.43
