Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,466,All cancers,1,5554,5390,5723,5554,113.9,51.6,12.1
1,C00-06,466,"Lip, oral cavity",1,99,63,155,99,2.0,0.92,0.22
2,C07-08,466,Salivary glands,1,28,9,86,28,0.61,0.26,0.06
3,C09-10,466,Oropharynx,1,15,3,66,15,0.34,0.14,0.04
4,C11,466,Nasopharynx,1,17,4,64,17,0.26,0.16,0.03
5,C12-13,466,Hypopharynx,1,9,1,85,9,0.18,0.08,0.02
6,C15,466,Oesophagus,1,130,93,181,130,2.8,1.2,0.32
7,C16,466,Stomach,1,713,606,839,713,16.6,6.6,2.0
41,C18-C21,466,Colorectum,1,421,-,-,421,8.8,3.9,0.98
11,C22,466,Liver and intrahepatic bile ducts,1,581,481,701,581,11.5,5.4,1.3
12,C23,466,Gallbladder,1,3,0,28,3,0.06,0.03,0.01
13,C25,466,Pancreas,1,151,113,202,151,3.6,1.4,0.44
14,C32,466,Larynx,1,60,34,105,60,1.4,0.56,0.18
15,C33-34,466,"Trachea, bronchus and lung",1,193,152,245,193,4.5,1.8,0.56
16,C43,466,Melanoma of skin,1,29,9,94,29,0.63,0.27,0.08
17,C44,466,Non-melanoma skin cancer,1,145,106,199,145,2.9,1.4,0.32
18,C45,466,Mesothelioma,1,5,1,47,5,0.10,0.05,0.01
19,C46,466,Kaposi sarcoma,1,70,41,118,70,1.1,0.65,0.12
26,C60,466,Penis,1,6,1,39,6,0.11,0.06,0.02
27,C61,466,Prostate,1,712,610,831,712,21.0,6.6,2.4
28,C62,466,Testis,1,35,12,102,35,0.64,0.33,0.06
29,C64,466,Kidney,1,160,116,221,160,2.0,1.5,0.19
30,C67,466,Bladder,1,432,351,532,432,9.7,4.0,1.2
31,C70-72,466," Brain, central nervous system",1,81,56,116,81,1.4,0.75,0.14
32,C73,466,Thyroid,1,53,29,97,53,1.2,0.49,0.13
33,C81,466,Hodgkin lymphoma,1,71,42,119,71,0.73,0.66,0.06
34,C82-86+C88,466,Non-Hodgkin lymphoma,1,268,207,348,268,3.4,2.5,0.32
35,C90,466,Multiple myeloma,1,12,2,93,12,0.25,0.11,0.03
36,C91-95,466,Leukaemia,1,90,56,144,90,1.1,0.84,0.11
