Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,320,All cancers,2,10018,9752,10291,10018,124.7,106.3,12.6
1,C00-06,320,"Lip, oral cavity",2,84,7,1028,84,0.94,0.89,0.08
2,C07-08,320,Salivary glands,2,16,1,235,16,0.18,0.17,0.02
3,C09-10,320,Oropharynx,2,20,1,294,20,0.23,0.21,0.02
4,C11,320,Nasopharynx,2,5,0,74,5,0.06,0.05,0.01
5,C12-13,320,Hypopharynx,2,0,0,0,0,0.00,0.00,0.00
6,C15,320,Oesophagus,2,60,28,126,60,0.71,0.64,0.07
7,C16,320,Stomach,2,1041,883,1227,1041,12.9,11.1,1.4
41,C18-C21,320,Colorectum,2,478,-,-,478,5.9,5.1,0.64
11,C22,320,Liver and intrahepatic bile ducts,2,1133,991,1295,1133,15.0,12.0,1.8
12,C23,320,Gallbladder,2,31,15,62,31,0.40,0.33,0.05
13,C25,320,Pancreas,2,175,116,264,175,2.2,1.9,0.25
14,C32,320,Larynx,2,20,3,118,20,0.26,0.21,0.03
15,C33-34,320,"Trachea, bronchus and lung",2,252,193,330,252,3.2,2.7,0.35
16,C43,320,Melanoma of skin,2,29,4,239,29,0.36,0.31,0.05
17,C44,320,Non-melanoma skin cancer,2,276,52,1465,276,2.9,2.9,0.19
18,C45,320,Mesothelioma,2,0,0,0,0,0.00,0.00,0.00
19,C46,320,Kaposi sarcoma,2,0,0,0,0,0.00,0.00,0.00
20,C50,320,Breast,2,2244,1077,4675,2244,28.4,23.8,3.0
21,C51,320,Vulva,2,14,1,206,14,0.20,0.15,0.03
22,C52,320,Vagina,2,15,1,221,15,0.19,0.16,0.02
23,C53,320,Cervix uteri,2,1761,1337,2320,1761,21.5,18.7,2.2
24,C54,320,Corpus uteri,2,186,13,2736,186,2.5,2.0,0.28
25,C56,320,Ovary,2,236,133,419,236,3.0,2.5,0.32
29,C64,320,Kidney,2,126,48,329,126,1.7,1.3,0.20
30,C67,320,Bladder,2,47,9,245,47,0.60,0.50,0.07
31,C70-72,320," Brain, central nervous system",2,160,90,284,160,2.0,1.7,0.21
32,C73,320,Thyroid,2,396,27,5826,396,5.1,4.2,0.55
33,C81,320,Hodgkin lymphoma,2,46,3,677,46,0.53,0.49,0.06
34,C82-86+C88,320,Non-Hodgkin lymphoma,2,165,71,382,165,2.1,1.8,0.27
35,C90,320,Multiple myeloma,2,25,7,84,25,0.34,0.27,0.05
36,C91-95,320,Leukaemia,2,507,343,750,507,5.7,5.4,0.49
