Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,710,All cancers,1,52379,51932,52830,52379,232.4,175.2,23.2
1,C00-06,710,"Lip, oral cavity",1,1056,971,1149,1056,4.6,3.5,0.56
2,C07-08,710,Salivary glands,1,174,157,193,174,0.75,0.58,0.08
3,C09-10,710,Oropharynx,1,358,279,460,358,1.5,1.2,0.19
4,C11,710,Nasopharynx,1,102,102,102,102,0.40,0.34,0.04
5,C12-13,710,Hypopharynx,1,132,124,140,132,0.65,0.44,0.08
6,C15,710,Oesophagus,1,1909,1902,1916,1909,8.6,6.4,0.98
7,C16,710,Stomach,1,1160,1159,1161,1160,5.2,3.9,0.58
41,C18-C21,710,Colorectum,1,3873,-,-,3873,17.0,13.0,1.9
11,C22,710,Liver and intrahepatic bile ducts,1,1473,1470,1476,1473,6.3,4.9,0.68
12,C23,710,Gallbladder,1,72,71,73,72,0.30,0.24,0.04
13,C25,710,Pancreas,1,1314,1253,1378,1314,6.0,4.4,0.69
14,C32,710,Larynx,1,816,784,849,816,3.6,2.7,0.45
15,C33-34,710,"Trachea, bronchus and lung",1,6053,6034,6072,6053,27.6,20.2,3.3
16,C43,710,Melanoma of skin,1,1200,474,3039,1200,5.5,4.0,0.56
17,C44,710,Non-melanoma skin cancer,1,5933,2416,14568,5933,28.0,19.8,2.9
18,C45,710,Mesothelioma,1,213,123,370,213,1.1,0.71,0.11
19,C46,710,Kaposi sarcoma,1,2529,356,17954,2529,7.6,8.5,0.67
26,C60,710,Penis,1,360,286,453,360,1.4,1.2,0.15
27,C61,710,Prostate,1,12903,11244,14807,12903,62.0,43.2,7.4
28,C62,710,Testis,1,225,194,261,225,0.70,0.75,0.06
29,C64,710,Kidney,1,829,816,842,829,3.5,2.8,0.39
30,C67,710,Bladder,1,1623,1593,1654,1623,7.8,5.4,0.81
31,C70-72,710," Brain, central nervous system",1,467,462,472,467,1.8,1.6,0.18
32,C73,710,Thyroid,1,246,214,283,246,0.97,0.82,0.11
33,C81,710,Hodgkin lymphoma,1,385,158,939,385,1.3,1.3,0.11
34,C82-86+C88,710,Non-Hodgkin lymphoma,1,1959,1803,2128,1959,7.5,6.6,0.77
35,C90,710,Multiple myeloma,1,604,552,661,604,2.8,2.0,0.25
36,C91-95,710,Leukaemia,1,1019,1000,1039,1019,4.2,3.4,0.38
