Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,218,All cancers,2,16998,16651,17352,16998,163.5,187.7,15.9
1,C00-06,218,"Lip, oral cavity",2,124,36,430,124,1.2,1.4,0.11
2,C07-08,218,Salivary glands,2,35,2,515,35,0.27,0.39,0.02
3,C09-10,218,Oropharynx,2,31,2,456,31,0.29,0.34,0.03
4,C11,218,Nasopharynx,2,16,1,235,16,0.13,0.18,0.01
5,C12-13,218,Hypopharynx,2,5,0,74,5,0.04,0.06,0.00
6,C15,218,Oesophagus,2,43,19,95,43,0.35,0.47,0.03
7,C16,218,Stomach,2,1137,970,1332,1137,10.0,12.6,1.0
41,C18-C21,218,Colorectum,2,1364,-,-,1364,12.6,15.1,1.4
11,C22,218,Liver and intrahepatic bile ducts,2,572,460,711,572,5.0,6.3,0.56
12,C23,218,Gallbladder,2,140,73,270,140,1.3,1.6,0.15
13,C25,218,Pancreas,2,443,349,562,443,3.8,4.9,0.40
14,C32,218,Larynx,2,22,1,324,22,0.20,0.24,0.02
15,C33-34,218,"Trachea, bronchus and lung",2,684,545,858,684,6.0,7.6,0.65
16,C43,218,Melanoma of skin,2,238,53,1059,238,2.2,2.6,0.24
17,C44,218,Non-melanoma skin cancer,2,630,95,4176,630,5.1,7.0,0.46
18,C45,218,Mesothelioma,2,13,1,191,13,0.11,0.14,0.01
19,C46,218,Kaposi sarcoma,2,10,1,147,10,0.10,0.11,0.01
20,C50,218,Breast,2,3903,2454,6209,3903,39.5,43.1,4.2
21,C51,218,Vulva,2,73,6,823,73,0.66,0.81,0.08
22,C52,218,Vagina,2,30,2,441,30,0.28,0.33,0.02
23,C53,218,Cervix uteri,2,1792,1426,2252,1792,17.7,19.8,1.8
24,C54,218,Corpus uteri,2,784,209,2945,784,8.0,8.7,0.98
25,C56,218,Ovary,2,507,338,760,507,5.1,5.6,0.56
29,C64,218,Kidney,2,235,72,766,235,2.4,2.6,0.25
30,C67,218,Bladder,2,160,53,482,160,1.4,1.8,0.13
31,C70-72,218," Brain, central nervous system",2,341,236,492,341,3.5,3.8,0.32
32,C73,218,Thyroid,2,1081,73,15903,1081,11.1,11.9,1.1
33,C81,218,Hodgkin lymphoma,2,109,9,1265,109,1.1,1.2,0.10
34,C82-86+C88,218,Non-Hodgkin lymphoma,2,698,439,1110,698,6.7,7.7,0.74
35,C90,218,Multiple myeloma,2,119,68,207,119,1.2,1.3,0.14
36,C91-95,218,Leukaemia,2,581,444,761,581,6.1,6.4,0.51
