Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,31,All cancers,2,8602,8361,8849,8602,131.8,167.0,13.3
1,C00-06,31,"Lip, oral cavity",2,63,5,874,63,0.94,1.2,0.07
2,C07-08,31,Salivary glands,2,49,4,680,49,0.71,0.95,0.07
3,C09-10,31,Oropharynx,2,12,1,167,12,0.19,0.23,0.03
4,C11,31,Nasopharynx,2,19,1,264,19,0.32,0.37,0.03
5,C12-13,31,Hypopharynx,2,8,1,53,8,0.11,0.16,0.01
6,C15,31,Oesophagus,2,495,375,653,495,7.3,9.6,0.84
7,C16,31,Stomach,2,590,482,722,590,8.8,11.5,1.0
41,C18-C21,31,Colorectum,2,868,-,-,868,13.0,16.9,1.5
11,C22,31,Liver and intrahepatic bile ducts,2,352,276,449,352,5.2,6.8,0.60
12,C23,31,Gallbladder,2,42,13,132,42,0.63,0.82,0.09
13,C25,31,Pancreas,2,161,104,249,161,2.4,3.1,0.31
14,C32,31,Larynx,2,64,18,228,64,0.95,1.2,0.11
15,C33-34,31,"Trachea, bronchus and lung",2,346,262,457,346,5.2,6.7,0.56
16,C43,31,Melanoma of skin,2,48,3,666,48,0.69,0.93,0.07
17,C44,31,Non-melanoma skin cancer,2,111,8,1540,111,1.8,2.2,0.17
18,C45,31,Mesothelioma,2,10,1,139,10,0.17,0.19,0.02
19,C46,31,Kaposi sarcoma,2,24,2,333,24,0.39,0.47,0.04
20,C50,31,Breast,2,2195,1349,3572,2195,32.9,42.6,3.5
21,C51,31,Vulva,2,18,1,250,18,0.30,0.35,0.03
22,C52,31,Vagina,2,2,0,28,2,0.03,0.04,0.00
23,C53,31,Cervix uteri,2,547,373,802,547,8.2,10.6,0.87
24,C54,31,Corpus uteri,2,340,76,1516,340,5.0,6.6,0.60
25,C56,31,Ovary,2,390,246,620,390,5.9,7.6,0.63
29,C64,31,Kidney,2,103,34,313,103,1.7,2.0,0.16
30,C67,31,Bladder,2,127,39,415,127,1.9,2.5,0.21
31,C70-72,31," Brain, central nervous system",2,262,169,407,262,4.2,5.1,0.42
32,C73,31,Thyroid,2,252,18,3497,252,3.8,4.9,0.42
33,C81,31,Hodgkin lymphoma,2,98,7,1360,98,1.8,1.9,0.14
34,C82-86+C88,31,Non-Hodgkin lymphoma,2,189,76,468,189,3.0,3.7,0.30
35,C90,31,Multiple myeloma,2,57,9,348,57,0.91,1.1,0.11
36,C91-95,31,Leukaemia,2,210,104,425,210,4.2,4.1,0.32
