Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,638,All cancers,1,1770,1683,1862,1770,248.7,402.8,25.9
1,C00-06,638,"Lip, oral cavity",1,57,51,64,57,8.8,13.0,1.1
2,C07-08,638,Salivary glands,1,0,0,0,0,0.00,0.00,0.00
3,C09-10,638,Oropharynx,1,41,35,48,41,6.4,9.3,0.77
4,C11,638,Nasopharynx,1,4,3,6,4,0.59,0.91,0.09
5,C12-13,638,Hypopharynx,1,28,23,34,28,4.4,6.4,0.56
6,C15,638,Oesophagus,1,50,47,53,50,7.5,11.4,0.91
7,C16,638,Stomach,1,100,89,112,100,13.9,22.8,1.7
41,C18-C21,638,Colorectum,1,175,-,-,175,24.1,39.8,2.9
11,C22,638,Liver and intrahepatic bile ducts,1,64,62,66,64,8.7,14.6,1.1
12,C23,638,Gallbladder,1,9,3,26,9,1.2,2.1,0.15
13,C25,638,Pancreas,1,59,57,61,59,8.0,13.4,0.95
14,C32,638,Larynx,1,39,34,44,39,5.7,8.9,0.69
15,C33-34,638,"Trachea, bronchus and lung",1,267,261,273,267,36.3,60.8,4.4
16,C43,638,Melanoma of skin,1,20,20,20,20,3.2,4.6,0.36
17,C44,638,Non-melanoma skin cancer,1,0,0,0,0,0.00,0.00,0.00
18,C45,638,Mesothelioma,1,1,1,1,1,0.14,0.23,0.02
19,C46,638,Kaposi sarcoma,1,0,0,0,0,0.00,0.00,0.00
26,C60,638,Penis,1,6,4,8,6,0.81,1.4,0.09
27,C61,638,Prostate,1,459,447,472,459,59.6,104.5,7.4
28,C62,638,Testis,1,10,9,11,10,2.4,2.3,0.18
29,C64,638,Kidney,1,38,37,39,38,5.4,8.7,0.68
30,C67,638,Bladder,1,65,64,66,65,8.4,14.8,1.0
31,C70-72,638," Brain, central nervous system",1,22,21,23,22,4.0,5.0,0.41
32,C73,638,Thyroid,1,10,9,11,10,1.7,2.3,0.18
33,C81,638,Hodgkin lymphoma,1,9,7,11,9,2.0,2.1,0.16
34,C82-86+C88,638,Non-Hodgkin lymphoma,1,48,46,50,48,7.2,10.9,0.81
35,C90,638,Multiple myeloma,1,20,19,21,20,2.7,4.6,0.32
36,C91-95,638,Leukaemia,1,52,50,54,52,8.3,11.8,0.76
