Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,275,All cancers,1,2506,2375,2644,2506,165.5,92.5,17.4
1,C00-06,275,"Lip, oral cavity",1,25,16,38,25,1.6,0.92,0.21
2,C07-08,275,Salivary glands,1,8,3,19,8,0.51,0.30,0.07
3,C09-10,275,Oropharynx,1,4,0,59,4,0.28,0.15,0.04
4,C11,275,Nasopharynx,1,21,11,41,21,1.1,0.77,0.12
5,C12-13,275,Hypopharynx,1,0,0,0,0,0.00,0.00,0.00
6,C15,275,Oesophagus,1,13,9,19,13,0.92,0.48,0.12
7,C16,275,Stomach,1,95,79,114,95,6.4,3.5,0.75
41,C18-C21,275,Colorectum,1,295,-,-,295,20.6,10.9,2.5
11,C22,275,Liver and intrahepatic bile ducts,1,91,44,186,91,6.4,3.4,0.80
12,C23,275,Gallbladder,1,20,3,149,20,1.6,0.74,0.17
13,C25,275,Pancreas,1,80,59,108,80,5.9,3.0,0.66
14,C32,275,Larynx,1,72,56,92,72,5.0,2.7,0.61
15,C33-34,275,"Trachea, bronchus and lung",1,485,407,578,485,35.8,17.9,4.2
16,C43,275,Melanoma of skin,1,13,1,191,13,0.73,0.48,0.08
17,C44,275,Non-melanoma skin cancer,1,34,24,48,34,2.0,1.3,0.20
18,C45,275,Mesothelioma,1,4,1,11,4,0.26,0.15,0.03
19,C46,275,Kaposi sarcoma,1,4,1,12,4,0.32,0.15,0.05
26,C60,275,Penis,1,0,0,0,0,0.00,0.00,0.00
27,C61,275,Prostate,1,218,180,263,218,17.5,8.0,2.1
28,C62,275,Testis,1,45,29,69,45,1.6,1.7,0.12
29,C64,275,Kidney,1,72,52,99,72,4.4,2.7,0.48
30,C67,275,Bladder,1,162,145,180,162,11.9,6.0,1.4
31,C70-72,275," Brain, central nervous system",1,90,76,107,90,4.2,3.3,0.41
32,C73,275,Thyroid,1,47,28,80,47,2.3,1.7,0.24
33,C81,275,Hodgkin lymphoma,1,53,37,76,53,2.0,2.0,0.16
34,C82-86+C88,275,Non-Hodgkin lymphoma,1,123,100,151,123,6.9,4.5,0.73
35,C90,275,Multiple myeloma,1,51,32,82,51,3.7,1.9,0.44
36,C91-95,275,Leukaemia,1,134,109,165,134,7.0,4.9,0.70
