Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,807,All cancers,1,4259,4037,4494,4259,239.8,409.2,25.7
1,C00-06,807,"Lip, oral cavity",1,41,22,75,41,2.3,3.9,0.32
2,C07-08,807,Salivary glands,1,7,2,27,7,0.39,0.67,0.05
3,C09-10,807,Oropharynx,1,13,5,31,13,0.76,1.3,0.10
4,C11,807,Nasopharynx,1,7,2,26,7,0.45,0.67,0.06
5,C12-13,807,Hypopharynx,1,6,2,21,6,0.30,0.58,0.04
6,C15,807,Oesophagus,1,30,18,49,30,1.7,2.9,0.21
7,C16,807,Stomach,1,250,163,383,250,13.7,24.0,1.7
41,C18-C21,807,Colorectum,1,530,-,-,530,29.6,50.9,3.6
11,C22,807,Liver and intrahepatic bile ducts,1,125,63,249,125,6.8,12.0,0.84
12,C23,807,Gallbladder,1,10,4,28,10,0.51,0.96,0.08
13,C25,807,Pancreas,1,133,86,207,133,7.4,12.8,0.98
14,C32,807,Larynx,1,108,64,182,108,6.4,10.4,0.77
15,C33-34,807,"Trachea, bronchus and lung",1,873,684,1114,873,49.4,83.9,6.1
16,C43,807,Melanoma of skin,1,119,79,179,119,7.1,11.4,0.82
17,C44,807,Non-melanoma skin cancer,1,248,123,499,248,12.0,23.8,1.5
18,C45,807,Mesothelioma,1,1,1,1,1,0.05,0.10,0.01
19,C46,807,Kaposi sarcoma,1,0,0,0,0,0.00,0.00,0.00
26,C60,807,Penis,1,12,5,27,12,0.57,1.2,0.07
27,C61,807,Prostate,1,790,552,1131,790,41.4,75.9,5.3
28,C62,807,Testis,1,77,30,196,77,7.0,7.4,0.51
29,C64,807,Kidney,1,65,40,105,65,3.8,6.3,0.48
30,C67,807,Bladder,1,234,121,454,234,12.8,22.5,1.7
31,C70-72,807," Brain, central nervous system",1,164,89,302,164,9.7,15.8,1.2
32,C73,807,Thyroid,1,10,2,50,10,0.58,0.96,0.08
33,C81,807,Hodgkin lymphoma,1,38,15,99,38,2.9,3.7,0.29
34,C82-86+C88,807,Non-Hodgkin lymphoma,1,49,28,86,49,2.9,4.7,0.35
35,C90,807,Multiple myeloma,1,17,8,34,17,0.92,1.6,0.11
36,C91-95,807,Leukaemia,1,74,51,107,74,4.9,7.1,0.49
