Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,300,All cancers,1,36564,35893,37248,36564,295.0,722.0,30.2
1,C00-06,300,"Lip, oral cavity",1,427,302,603,427,4.2,8.4,0.47
2,C07-08,300,Salivary glands,1,83,56,124,83,0.60,1.6,0.07
3,C09-10,300,Oropharynx,1,53,33,84,53,0.53,1.1,0.07
4,C11,300,Nasopharynx,1,149,108,205,149,1.6,2.9,0.19
5,C12-13,300,Hypopharynx,1,18,8,41,18,0.18,0.36,0.03
6,C15,300,Oesophagus,1,204,140,297,204,1.7,4.0,0.20
7,C16,300,Stomach,1,1174,1038,1327,1174,8.8,23.2,1.0
41,C18-C21,300,Colorectum,1,4346,-,-,4346,32.9,85.8,4.0
11,C22,300,Liver and intrahepatic bile ducts,1,1099,962,1256,1099,8.1,21.7,0.94
12,C23,300,Gallbladder,1,31,19,51,31,0.30,0.61,0.04
13,C25,300,Pancreas,1,1225,1073,1398,1225,9.7,24.2,1.2
14,C32,300,Larynx,1,787,620,999,787,6.8,15.5,0.86
15,C33-34,300,"Trachea, bronchus and lung",1,6357,5886,6866,6357,49.6,125.5,6.2
16,C43,300,Melanoma of skin,1,834,516,1347,834,8.4,16.5,0.94
17,C44,300,Non-melanoma skin cancer,1,1370,679,2764,1370,5.9,27.1,0.34
18,C45,300,Mesothelioma,1,58,38,89,58,0.44,1.2,0.05
19,C46,300,Kaposi sarcoma,1,36,18,72,36,0.19,0.71,0.03
26,C60,300,Penis,1,167,107,261,167,1.3,3.3,0.14
27,C61,300,Prostate,1,7036,6431,7698,7036,51.4,138.9,7.1
28,C62,300,Testis,1,446,254,783,446,9.1,8.8,0.68
29,C64,300,Kidney,1,1247,989,1573,1247,11.9,24.6,1.4
30,C67,300,Bladder,1,4257,3822,4742,4257,32.2,84.1,4.1
31,C70-72,300," Brain, central nervous system",1,734,603,893,734,7.8,14.5,0.78
32,C73,300,Thyroid,1,277,174,440,277,3.2,5.5,0.36
33,C81,300,Hodgkin lymphoma,1,120,85,169,120,1.7,2.4,0.16
34,C82-86+C88,300,Non-Hodgkin lymphoma,1,1019,883,1176,1019,10.2,20.1,1.2
35,C90,300,Multiple myeloma,1,398,290,545,398,3.1,7.9,0.38
36,C91-95,300,Leukaemia,1,1078,916,1269,1078,10.2,21.3,0.96
