Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,340,All cancers,1,5051,4881,5227,5051,131.2,98.9,14.0
1,C00-06,340,"Lip, oral cavity",1,57,31,104,57,1.5,1.1,0.20
2,C07-08,340,Salivary glands,1,19,6,64,19,0.50,0.37,0.06
3,C09-10,340,Oropharynx,1,3,0,34,3,0.08,0.06,0.01
4,C11,340,Nasopharynx,1,8,1,45,8,0.20,0.16,0.03
5,C12-13,340,Hypopharynx,1,8,1,45,8,0.16,0.16,0.02
6,C15,340,Oesophagus,1,72,44,118,72,2.0,1.4,0.25
7,C16,340,Stomach,1,474,393,571,474,12.8,9.3,1.5
41,C18-C21,340,Colorectum,1,280,-,-,280,7.5,5.5,0.93
11,C22,340,Liver and intrahepatic bile ducts,1,275,215,351,275,7.1,5.4,0.79
12,C23,340,Gallbladder,1,24,9,65,24,0.62,0.47,0.06
13,C25,340,Pancreas,1,160,115,223,160,4.4,3.1,0.56
14,C32,340,Larynx,1,236,180,310,236,6.6,4.6,0.81
15,C33-34,340,"Trachea, bronchus and lung",1,312,242,403,312,8.8,6.1,1.1
16,C43,340,Melanoma of skin,1,23,8,64,23,0.63,0.45,0.08
17,C44,340,Non-melanoma skin cancer,1,83,54,127,83,2.2,1.6,0.21
18,C45,340,Mesothelioma,1,10,2,47,10,0.29,0.20,0.03
19,C46,340,Kaposi sarcoma,1,0,0,0,0,0.00,0.00,0.00
26,C60,340,Penis,1,79,50,124,79,2.0,1.6,0.22
27,C61,340,Prostate,1,1016,893,1156,1016,28.5,19.9,3.4
28,C62,340,Testis,1,108,72,163,108,2.1,2.1,0.19
29,C64,340,Kidney,1,91,60,137,91,2.4,1.8,0.28
30,C67,340,Bladder,1,102,69,151,102,2.7,2.0,0.30
31,C70-72,340," Brain, central nervous system",1,223,169,294,223,5.0,4.4,0.49
32,C73,340,Thyroid,1,50,28,91,50,1.2,0.98,0.14
33,C81,340,Hodgkin lymphoma,1,109,73,163,109,2.2,2.1,0.15
34,C82-86+C88,340,Non-Hodgkin lymphoma,1,254,198,327,254,6.6,5.0,0.75
35,C90,340,Multiple myeloma,1,65,35,121,65,1.8,1.3,0.22
36,C91-95,340,Leukaemia,1,359,287,449,359,7.8,7.0,0.68
