Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,566,All cancers,1,48096,47581,48617,48096,93.9,43.8,10.4
1,C00-06,566,"Lip, oral cavity",1,807,678,960,807,1.7,0.73,0.20
2,C07-08,566,Salivary glands,1,438,343,560,438,0.78,0.40,0.08
3,C09-10,566,Oropharynx,1,158,104,240,158,0.21,0.14,0.02
4,C11,566,Nasopharynx,1,1035,878,1220,1035,1.7,0.94,0.21
5,C12-13,566,Hypopharynx,1,51,24,107,51,0.07,0.05,0.01
6,C15,566,Oesophagus,1,325,243,435,325,0.68,0.30,0.07
7,C16,566,Stomach,1,821,685,984,821,1.6,0.75,0.19
41,C18-C21,566,Colorectum,1,4507,-,-,4507,8.6,4.1,1.0
11,C22,566,Liver and intrahepatic bile ducts,1,2519,2267,2798,2519,4.8,2.3,0.47
12,C23,566,Gallbladder,1,114,70,187,114,0.29,0.10,0.02
13,C25,566,Pancreas,1,745,621,894,745,1.6,0.68,0.19
14,C32,566,Larynx,1,679,560,824,679,1.3,0.62,0.17
15,C33-34,566,"Trachea, bronchus and lung",1,812,678,973,812,1.9,0.74,0.21
16,C43,566,Melanoma of skin,1,199,135,294,199,0.40,0.18,0.03
17,C44,566,Non-melanoma skin cancer,1,1410,1232,1614,1410,2.4,1.3,0.27
18,C45,566,Mesothelioma,1,57,28,115,57,0.08,0.05,0.01
19,C46,566,Kaposi sarcoma,1,1160,993,1355,1160,1.6,1.1,0.19
26,C60,566,Penis,1,23,8,69,23,0.02,0.02,0.00
27,C61,566,Prostate,1,18019,17459,18597,18019,41.2,16.4,5.0
28,C62,566,Testis,1,980,817,1176,980,1.4,0.89,0.14
29,C64,566,Kidney,1,881,723,1074,881,0.96,0.80,0.08
30,C67,566,Bladder,1,950,805,1121,950,2.1,0.86,0.22
31,C70-72,566," Brain, central nervous system",1,902,757,1075,902,1.3,0.82,0.12
32,C73,566,Thyroid,1,132,84,207,132,0.29,0.12,0.04
33,C81,566,Hodgkin lymphoma,1,1114,954,1301,1114,1.8,1.0,0.19
34,C82-86+C88,566,Non-Hodgkin lymphoma,1,1942,1729,2181,1942,3.2,1.8,0.32
35,C90,566,Multiple myeloma,1,513,401,656,513,1.1,0.47,0.11
36,C91-95,566,Leukaemia,1,1074,916,1259,1074,2.0,0.98,0.23
