Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,804,All cancers,2,79414,78669,80166,79414,182.1,342.7,18.9
1,C00-06,804,"Lip, oral cavity",2,649,550,766,649,1.2,2.8,0.14
2,C07-08,804,Salivary glands,2,207,169,253,207,0.45,0.89,0.05
3,C09-10,804,Oropharynx,2,203,135,305,203,0.48,0.88,0.05
4,C11,804,Nasopharynx,2,79,56,111,79,0.24,0.34,0.02
5,C12-13,804,Hypopharynx,2,50,34,74,50,0.12,0.22,0.01
6,C15,804,Oesophagus,2,223,171,291,223,0.42,0.96,0.05
7,C16,804,Stomach,2,3162,2952,3387,3162,6.0,13.7,0.74
41,C18-C21,804,Colorectum,2,10458,-,-,10458,20.0,45.1,2.6
11,C22,804,Liver and intrahepatic bile ducts,2,830,739,932,830,1.5,3.6,0.18
12,C23,804,Gallbladder,2,425,324,557,425,0.77,1.8,0.10
13,C25,804,Pancreas,2,2542,2340,2761,2542,4.5,11.0,0.58
14,C32,804,Larynx,2,113,74,173,113,0.26,0.49,0.03
15,C33-34,804,"Trachea, bronchus and lung",2,3257,3095,3428,3257,6.3,14.1,0.77
16,C43,804,Melanoma of skin,2,2079,1901,2274,2079,5.0,9.0,0.55
17,C44,804,Non-melanoma skin cancer,2,2629,2444,2828,2629,3.8,11.4,0.42
18,C45,804,Mesothelioma,2,84,63,112,84,0.18,0.36,0.02
19,C46,804,Kaposi sarcoma,2,12,5,28,12,0.03,0.05,0.00
20,C50,804,Breast,2,18096,17176,19065,18096,43.1,78.1,4.9
21,C51,804,Vulva,2,658,594,729,658,1.1,2.8,0.14
22,C52,804,Vagina,2,145,112,187,145,0.30,0.63,0.04
23,C53,804,Cervix uteri,2,5163,4829,5520,5163,15.2,22.3,1.5
24,C54,804,Corpus uteri,2,8458,8010,8931,8458,19.4,36.5,2.4
25,C56,804,Ovary,2,4267,4001,4551,4267,11.0,18.4,1.2
29,C64,804,Kidney,2,2420,2241,2613,2420,5.7,10.4,0.67
30,C67,804,Bladder,2,978,874,1094,978,1.8,4.2,0.22
31,C70-72,804," Brain, central nervous system",2,1174,1074,1283,1174,3.6,5.1,0.36
32,C73,804,Thyroid,2,2954,2714,3215,2954,9.3,12.8,0.90
33,C81,804,Hodgkin lymphoma,2,490,429,560,490,2.1,2.1,0.16
34,C82-86+C88,804,Non-Hodgkin lymphoma,2,1315,1190,1454,1315,3.2,5.7,0.36
35,C90,804,Multiple myeloma,2,552,456,668,552,1.2,2.4,0.16
36,C91-95,804,Leukaemia,2,1651,1521,1792,1651,4.7,7.1,0.46
